T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
glitch,jexal,schmav,g00fballz,1,1,2
solo,otak_,lorenzo,oolongt,0,2,1
mint,timemuffinphd,relinquished,kadano,0,2,1
zgetto,adamayonmike,schmav,g00fballz,0,2,0
kitanamonk,monkeymut,lorenzo,oolongt,0,2,1
glitch,jexal,relinquished,kadano,1,0,2
solo,otak_,mint,timemuffinphd,1,0,2
zgetto,adamayonmike,lorenzo,oolongt,0,2,0
schmav,g00fballz,relinquished,kadano,1,0,2
kitanamonk,monkeymut,mint,timemuffinphd,1,0,2
glitch,jexal,solo,otak_,1,0,2
zgetto,adamayonmike,relinquished,kadano,0,2,0
lorenzo,oolongt,mint,timemuffinphd,1,0,2
schmav,g00fballz,solo,otak_,0,2,0
kitanamonk,monkeymut,glitch,jexal,1,0,2
zgetto,adamayonmike,mint,timemuffinphd,0,2,1
relinquished,kadano,solo,otak_,0,2,0
lorenzo,oolongt,glitch,jexal,1,1,2
schmav,g00fballz,kitanamonk,monkeymut,0,2,0
chudat,reaper,wolfjudgement,yungbami,0,2,0
maskless,phade,jbgood,boggle,0,2,0
calzum,willz,leaf,midori,0,2,0
mrtom,supervacilon,trent,amnesiac,1,0,2
chudat,reaper,jbgood,boggle,0,2,0
wolfjudgement,yungbami,leaf,midori,1,0,2
maskless,phade,trent,amnesiac,0,2,0
calzum,willz,mrtom,supervacilon,0,2,0
chudat,reaper,leaf,midori,0,2,0
jbgood,boggle,trent,amnesiac,1,0,2
wolfjudgement,yungbami,mrtom,supervacilon,1,0,2
maskless,phade,calzum,willz,0,2,0
chudat,reaper,trent,amnesiac,0,2,0
leaf,midori,mrtom,supervacilon,1,1,2
jbgood,boggle,calzum,willz,1,0,2
wolfjudgement,yungbami,maskless,phade,1,0,2
chudat,reaper,mrtom,supervacilon,0,2,0
trent,amnesiac,calzum,willz,1,0,2
leaf,midori,maskless,phade,1,1,2
jbgood,boggle,wolfjudgement,yungbami,1,0,2
chudat,reaper,calzum,willz,1,1,2
mrtom,supervacilon,maskless,phade,1,0,2
trent,amnesiac,wolfjudgement,yungbami,0,2,0
leaf,midori,jbgood,boggle,0,2,0
chudat,reaper,maskless,phade,0,2,1
calzum,willz,wolfjudgement,yungbami,0,2,0
mrtom,supervacilon,jbgood,boggle,0,2,0
trent,amnesiac,leaf,midori,1,0,2
samplay,mahie,badnight,exile,0,2,0
jibril cameron tomaz,jah ridin',lactose lad,moone,0,2,0
x1,jomo,alextheant,squeachu,0,2,0
rashattack,adamkex,can~d,g,0,2,1
samplay,mahie,lactose lad,moone,0,2,0
badnight,exile,alextheant,squeachu,1,1,2
jibril cameron tomaz,jah ridin',can~d,g,0,2,0
x1,jomo,rashattack,adamkex,0,2,0
samplay,mahie,alextheant,squeachu,0,2,0
lactose lad,moone,can~d,g,1,0,2
badnight,exile,rashattack,adamkex,1,0,2
