T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
woofpack,spamgeorgio,sauc3,kason,1,0,2
lastpo,sam,xtrooper,paco,1,0,2
woogity wu,onion,biggpappa,hh toast,0,2,0
gnarly,aaronscaring,amne,portals,1,0,2
kal-el,cake,sauc3,kason,1,0,2
modus,ladies,xtrooper,paco,1,0,2
woogity wu,onion,amne,portals,0,2,1
sauc3,kason,xtrooper,paco,0,2,0
amida,cob,woogity wu,onion,0,2,0
4%,housewife,sauc3,kason,1,0,2
amida,cob,sauc3,kason,0,2,0
nintendude,zhu,amida,cob,0,2,0
jofj,dan sam,blakesterr,iycewynd,0,2,0
ghost of harambe,crust,j-lar,yeerk,1,0,2
marionette,onehandbackhand,dingus,idcrisis,1,-1,0
fadversity,vmachine,tsuinami,damian tyson,1,0,2
android,armada,jofj,dan sam,0,2,0
countedbeef122,b4y6,deenuna,jams,1,0,2
bambi,zealous5000,j-lar,yeerk,0,2,0
cal,jerry,coysquash,agyle,0,0,-1
drunksloth,pi,dingus,idcrisis,0,2,1
the rake,drfabs,.ðempt,snap,1,-1,0
peanutphobia,emodinosaur,tsuinami,damian tyson,0,2,1
smirked,mellamo,tusk,milhous,0,2,1
android,armada,deenuna,jams,0,2,0
bambi,zealous5000,cal,jerry,1,0,2
drunksloth,pi,.ðempt,snap,0,2,0
peanutphobia,emodinosaur,smirked,mellamo,0,2,0
android,armada,cal,jerry,0,2,0
drunksloth,pi,peanutphobia,emodinosaur,0,2,1
android,armada,drunksloth,pi,0,2,0
android,armada,drunksloth,pi,0,-2,-2
tusk,milhous,blakesterr,iycewynd,0,2,0
the rake,drfabs,ghost of harambe,crust,1,-1,0
coysquash,agyle,marionette,onehandbackhand,1,-1,0
countedbeef122,b4y6,fadversity,vmachine,1,0,2
tusk,milhous,tsuinami,damian tyson,1,1,2
ghost of harambe,crust,dingus,idcrisis,1,0,2
marionette,onehandbackhand,j-lar,yeerk,1,-1,0
fadversity,vmachine,jofj,dan sam,1,1,2
bambi,zealous5000,tsuinami,damian tyson,1,0,2
deenuna,jams,dingus,idcrisis,1,0,2
smirked,mellamo,j-lar,yeerk,0,2,0
.ðempt,snap,jofj,dan sam,0,2,0
tsuinami,damian tyson,dingus,idcrisis,0,2,1
smirked,mellamo,.ðempt,snap,1,0,2
peanutphobia,emodinosaur,tsuinami,damian tyson,0,2,0
cal,jerry,.ðempt,snap,0,2,0
peanutphobia,emodinosaur,cal,jerry,1,0,2
drunksloth,pi,cal,jerry,0,2,0
mew2king,hungrybox,vanity angel,professor pro,0,2,0
reno,lucky,axe,taj,0,2,1
druggedfox,swedish delight,ice,macd,1,1,2
colbol,dizzkidboogie,sfat,pewpewu,1,1,2
mew2king,hungrybox,reno,lucky,0,2,0
ice,macd,sfat,pewpewu,1,0,2
mew2king,hungrybox,sfat,pewpewu,0,-2,-2
frootloop,darkatma,azzu,knubs.,0,2,0
nintendude,zhu,ryan ford,trulliam,1,1,2
drunksloth,pi,bladewise,silent wolf,1,0,2
rik,lanceinthepants,nightmare,n0ne,0,2,1
colbol,dizzkidboogie,frootloop,darkatma,0,2,1
druggedfox,swedish delight,ryan ford,trulliam,0,2,0
axe,taj,bladewise,silent wolf,0,2,1
vanity angel,professor pro,rik,lanceinthepants,0,2,0
colbol,dizzkidboogie,druggedfox,swedish delight,0,2,1
axe,taj,vanity angel,professor pro,1,0,2
reno,lucky,colbol,dizzkidboogie,1,0,2
ice,macd,vanity angel,professor pro,0,2,0
colbol,dizzkidboogie,ice,macd,0,-2,-2
drephen,kels,shroomed,alan,1,1,2
dj nintendo,the moon,plup,westballz,1,0,2
android,armada,duck,prince abu,0,2,1
chillindude,chudat,lovage805,s2j,1,1,2
shroomed,alan,plup,westballz,1,1,2
android,armada,lovage805,s2j,0,2,0
plup,westballz,android,armada,0,-2,-2
phish-it,emt_sol,tai,slox,1,0,2
ginger,beach,$mike,mafia,0,2,1
esam,kage,jflex,zanguzen,0,2,0
sago,scythe,fuzzyness,brtarolg,1,0,2
chillindude,chudat,tai,slox,0,2,0
duck,prince abu,ginger,beach,0,2,0
dj nintendo,the moon,esam,kage,0,2,0
drephen,kels,fuzzyness,brtarolg,0,2,0
chillindude,chudat,duck,prince abu,0,2,0
dj nintendo,the moon,drephen,kels,0,2,0
shroomed,alan,chillindude,chudat,1,1,2
lovage805,s2j,dj nintendo,the moon,0,2,0
chillindude,chudat,lovage805,s2j,0,-2,-2
mew2king,hungrybox,sfat,pewpewu,1,1,3
plup,westballz,android,armada,1,2,3
sfat,pewpewu,android,armada,0,3,2
sfat,pewpewu,android,armada,0,3,2
colbol,dizzkidboogie,ice,macd,1,1,3
chillindude,chudat,lovage805,s2j,0,3,2
plup,westballz,ice,macd,1,2,3
mew2king,hungrybox,chillindude,chudat,1,2,3
ice,macd,chillindude,chudat,0,3,1
android,armada,ice,macd,0,3,2
