T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
vdogg,flikkflakk,flamo,drasil,0,2,0
sped,devilgamer,porksoda,flims,0,2,0
long daddy green,apeduden,birdperson,hawk,1,1,2
zorc,askeflink,nils,maximus,0,3,2
zorc,askeflink,masamune,kriz,1,2,3
zorc,askeflink,phade,maskless,1,2,3
zorc,askeflink,birdperson,hawk,0,3,0
zorc,askeflink,g.i. moe,quarry,0,2,0
p-chips,pricent,dyne,destruben,0,3,0
p-chips,pricent,johsyjam,call_of_cow,0,2,0
p-chips,pricent,frikky,issi^,0,3,1
bose,zaf,dyne,destruben,0,2,0
bose,zaf,deathgazer,explo,0,3,1
bose,zaf,phade,maskless,0,3,0
random-ness,zoler,phex,usleon,0,3,1
random-ness,zoler,sigmar,lonbach,0,2,0
random-ness,zoler,captainjack,ryuker,0,3,0
random-ness,zoler,vdogg,flikkflakk,0,3,2
random-ness,zoler,bose,zaf,0,3,1
flamo,drasil,raptormoses,madlobster,0,0,-1
paf,sweattypad,pad,taiki,1,1,2
paf,sweattypad,pelso,lolex,0,0,-1
imperfect,calle w,endeby,pilot,0,2,0
imperfect,calle w,gardex,petteh,0,3,1
imperfect,calle w,p-chips,pricent,0,3,1
martin,isbjørn,krax,dw,0,2,0
frikky,issi^,plufball,japf,0,3,0
frikky,issi^,zodz,ælj,0,2,0
henrikvenn,ung jedi,viktoralsos,isifys,0,2,0
gustavus adolphus,levingy,veps,shank,0,3,0
gustavus adolphus,levingy,voff3,sukou,0,2,0
pelso,lolex,sigmar,lonbach,1,-1,0
skam,pappa,miller,sengoh,0,2,0
