name,finalPlacement
srd_javi,513
mixwell,769
chocojoe,385
vindictator,513
fayeblood,513
wavestorm,385
eisonhower,769
sporkslinger,513
peter kb,513
popparat,513
candyman,769
gingyctmf,513
hafwit,513
wispbae,193
brawlman1000,33
shiroiharu,193
asoma,257
papes,513
vanguard,769
xmas,257
tony hawk,769
barrier,385
phddzgt,385
evilgoku,129
tarn,769
kidg,97
ryker,257
true blue,25
somar52__,513
del,385
rpt,513
mb,513
phu,513
chocotaco,257
mask,129
jabe,257
pisces,769
saj,9
acestarthe3rd,65
prince ramen,33
v,257
gxg absolute,513
e z p z,769
nero,513
phoenix502,769
cye,385
cruz control,385
razgriz,385
phoenix,769
razor,385
forte,513
jiffy,513
ruawizard,385
tempest tim,769
pink fresh,33
hoodie,257
ep!c,193
rice,769
the ultimizer,513
crb,385
kdat,513
marss,25
makko_slade,513
alimischief,513
hotashi,769
neon ness,513
all might,49
kamicario,129
schnitzel,769
watermarlon,513
rocket,257
franknbean,385
dj arson,385
footzeez,513
eking,65
barret,513
hidden,769
bad,513
child,257
kyle hantaa,513
idk,513
raynz,769
tastysquirrel,769
babycakes,513
bulacaflocka,513
jewinggum,257
beekay,513
sirsquishy,513
thefuzzymafia,513
crabby,769
menk,129
lostperson,769
nickriddle,25
gadiel,129
chopper,385
pilot,513
tdg bofa,257
godzillionaire,385
mew2king,97
fox,513
hflash,257
eevamax,769
dsavage,129
seen.fd,513
shots,513
superdavio,129
susanoo17,257
cvt,257
dabuz,3
mykelism,769
latyn,257
seagull joe,65
ayce,769
dansdaman,65
blakexd9,257
wingey,257
golden ferret,769
higurashi,769
bobble,385
impose,385
thekeylimepie,513
amazing eagle,769
slib,513
mikamora,257
chez,129
exhale,193
zen,385
epicnights,513
themariokid,257
t-ryx,769
mijo fuego,257
dansfancity,385
sleepwalk,513
phyence,769
neos,129
mumb0 jumb0,513
golly,769
mattychu,513
kalimboy,513
taka,385
resolute,513
cosmos,513
fb17,513
mook,129
emmgee,385
superturtle,257
badbones,769
dath,17
unkempt,97
mekos,513
mav,193
phire,513
tribal,257
post,769
dawangthang,513
yuki,129
8bitman,33
chudat,129
aeryn,257
hydroxy,769
traphat,513
zeusish,257
tj_azo,769
weavile493,257
double j's,513
cagt,257
tremendo dude,129
lof hackoru,49
jbrockpony,257
santy,769
goochy,769
falln,13
lilj,513
a.i.,513
cj,193
cheesyrice,513
scourge,129
t-rekt,385
timeforcheese,257
niche,513
professor oats,129
kazuma,193
thatguy,257
bruh,513
pingle,513
kgkid,513
jtails,33
xadez,769
yucas,257
hoboninja,769
lucy,513
arhungry,193
umeki,33
6wx,129
the forkies,129
hyperlink,257
ducky,193
boombot,385
d2da,97
player-3,97
zinoto,2
darkc0ffee,193
kth,769
louis dk,769
caliber champ,513
method,513
sausage,385
karna,97
omni,257
detta,513
zenyou,33
hiro,769
turtles,129
somnium,385
kiranchi,385
jaq_,193
gabe zune,385
fullofdream,129
ally,49
mcdareth,193
hakai,385
d_b_s,513
bozzy,513
domin0,513
leo heart,65
cherubiknight,385
dc,513
omar,257
logic,129
kkiddo,513
tumultus,257
luke kb,769
mystic,385
fuze,513
joke,769
gret,513
bunmira,513
kman,513
ks manualcrowcaine,513
tweek,17
acid,97
3fresh lade,385
star99,769
willemsby,257
raven_krow,257
tkoverkill,513
roy,385
el_dominico,513
beachmaster,513
syde7,513
genericrhyme,513
starbasedfruit,129
gwabs,129
puffdaddyj_,385
nintenduo1000,769
default,513
luxxy,257
rush,513
wheresthepepperoni,769
dogcopter,513
shinigami,513
nuwill,769
og,257
z,33
voldash,385
achillesmight,769
admiralfunk,385
angbad,25
seraph,129
aloha,193
trump,385
blockoopa,513
brawlerclaws67,513
joey bag o' donuts,385
orcathehuman,97
sithpunk,513
dan,769
oogamania,97
philshoes,769
brandon mayner,257
glitched,129
blaze,385
blitzking,257
wang,385
duffo,49
biggums,769
waifunest,385
jdb!,97
deven3000,129
master brawler,769
keitaro,129
meowmix,129
nakat,9
captainzack,97
cosoma,385
brimiq,513
daze,769
frames,513
zeek,385
eden,49
j-breeze,193
tonyfinale,257
papa mink,129
beegs,193
cashmere,97
friend,257
yanky,257
z,513
ross,65
dill,65
miloni,65
e22,129
no johns coltrane,385
vinylic,385
kido,257
the dorf,513
dyr,17
platomaker,513
garrettlamo,513
diltune,257
radda radda,513
tpcool,513
pazuzu,513
exia,513
tekno,193
root,513
roxy,513
real ice,65
pablo,513
red pixel,513
booteking,513
shr,769
azure flurry,769
rematch,129
combust,513
poet,513
athena,513
corgian,193
bnd123,769
alabyss,513
mr. bones,193
rob,513
yungneil,385
omnirage13,385
axis,193
fuzzchunk,769
tyroy,49
gordong,513
kidcarlton,385
jimmycaldero,385
dominusvalum,513
nandez,513
jscript,769
craziecuban,65
ronin x,257
jrrd,769
questy,769
jbusta,385
8,257
maximum jugs,257
reverie,385
maverick,385
sc/j.t.c.,513
rideae,65
i,65
professortoke,769
xeon,129
ksev,49
3beautiful5u,513
kirbyrocket,769
vsc al_bouggie,513
saber,385
baconsticks,257
missing,769
saori,769
minstora,129
arca,257
tohfoo,193
fieryvale47,769
cr2 mindset,385
onehandbackhand,513
harmonix,513
gherdion,513
dalvin,257
mr.plow,513
teriyaki weeaboo,769
richgang,513
cliffdog,257
black_dynowright,257
godfrey,769
kirito,385
vash,97
void,9
english,769
nimble,257
vgmarkis,385
seibrik,49
nietono,13
| trevonte,513
logarithm,513
thundersz,129
yoda,513
slow,513
dadlegs,513
risu,769
brazzers,513
trainerjuan,769
crispytacoz,257
zantoma,257
fow,25
xaltis,49
seabass,769
master j.j.,769
carsoul,513
vinnie,33
jahbna,257
biglou,49
earl sweatpants,769
my oso,513
zephyr,129
kobe,129
lupasan,769
mineshaft798,513
shadow behemoth,513
icesprite,193
fl,513
xdragon,513
dkwill,33
day,49
ryubushi,257
dilly,769
venom,513
ingrain500,513
finalhero,769
mars wonderboy,129
danstrife,257
juicymoose,513
sgtmonkey,513
jjrockets,49
wings,257
dawne,513
kphadley,193
faxmachine,257
yeee,257
shad,385
aposl,193
rstevoa,385
kirito green,513
freerandom,257
mika,257
gigabite,513
j dot,769
jonathan-oscar,769
isco,385
morendo,385
crohnsplosion,385
pellonian,193
uryu,769
mr. potatobadger,513
packachu,513
fuzyll,513
supersmash77,513
sl dragon,193
day,97
blackaltas,257
vii,769
psych,385
diffusion missile,513
drpoly,385
sigh,513
4,769
harlock,193
zero,9
meleemaster6,769
pewpewu,129
ace,513
perciprius,769
leirad,385
keel,513
getlo,769
k9sbruce,33
shank,513
~muteace~,129
chaoslink,513
doc!!,513
thedarkmagex,769
jak,49
[hoonigan],513
scintilla,385
louisoneal,769
mario,513
roguepenguin,97
brothermountain,513
yoshinobi,513
daddy,769
abadango,4
puv,385
lordfrieza,65
youma,385
royal,513
mugen,513
jeffman,257
fandangox,385
mray,193
rigatoni robin,513
windoos,769
pk kid,193
larfleeze,193
toxic,769
lingling,33
nessiah,193
switcheroo,513
ewok41,513
jkid,193
mightgalo,97
zeta,257
lamp salesman,257
candicorrn95,513
ventus gladio,769
zen,257
nyroc,257
7,257
larry lurr,7
j2,385
rollo,97
sai,129
eldin,97
septagons,513
volc,385
goddick,513
shaky,513
lightsoul,769
zurak,193
pudd,385
diesel,257
scrilla,513
kash,385
limbs,193
wrath,13
loony2unes,769
dom,129
dewdadash,129
vitamin,97
mjg,513
mamster-p,193
offbeat,193
t.b. player,513
wormynugget,25
bakerman,257
gimr,97
dorigawd,513
yourmom,257
senasupreme,513
masterbravo,385
mito,513
sonimatic14,513
takedown53,769
pillow,193
minimax,385
king james,129
bran,257
yura,129
noble,513
-1up,513
jonnyfox,513
temptation,385
jda7,769
lv^ludo,385
senketsu,385
nahr,513
angel,513
jazz,97
sect,129
