name,finalPlacement
tomahawk,257
vegagold,513
presentiment,769
murky,769
jwittz,513
crazy,193
shofu,193
virus,129
xxjokmanxx,513
orca,513
dmon,257
ewok,513
apologyman,257
mister eric,97
fsharp,769
kid_a,513
jago,513
yacht rock,769
mik,513
radianthero,769
avian,385
rainy day,769
kode_man,769
captainslow,513
captain l,65
moog,385
death arcana,193
jacob,385
oct,385
jpin,513
rymo,385
k@waii b3n,513
pink fresh,97
player-1,97
dro,769
firefly,97
zex,97
idetic,513
bask 3xa,65
xieon,513
light,97
windul,769
masamune,769
nothost,513
aurachi,769
penniless,769
false,97
waffles,257
crits,513
currychicken?,513
stigmata,513
vikkikitty,385
nathansandwich,513
coltamance,513
locus,25
pod,193
vermillion,129
maca,513
accelzero,385
nickriddle,193
yura,129
jucotastic,769
zak,129
fedvsrafa,257
thellamagod,513
h4voc,513
papa diamond,769
jonnygom,769
hydroxy,769
by_tor,513
winslo,513
gre,513
momo,513
gargito,385
polar,769
froge,769
jetran,385
tcby?,385
amiiboking313,513
marathon,193
rude,257
dandersen,513
fs mook,385
furniture,513
buckstrom,385
pollo,193
rich brown,17
fs shampoomaster,385
nabster,257
pxslayer,513
php,769
sandman,257
kantrip,257
rhythmwizard,513
chye,129
strong bad,193
mzzkc,769
nodi,385
dragon,97
the white paladin astra,513
doeboy,257
roc,257
crashy,513
chudat,257
q,257
immortalfox,385
craziecuban,129
thissideup,513
ambition,513
maiko,257
awesomethesauce,769
sugarskrull,769
dorigawd,513
rawdog,257
domin0,385
braixen,193
gracefulpanda,769
danzou,513
cfood,769
psiguy,257
pleiades,257
spawn,385
beysick,769
panic,769
soronie,129
swiftwolf,257
goldenratioboy,513
vincheezy,513
asinistertaco,769
teo,513
neito,769
pilot,769
echobo,513
kingz,769
dhs | gamestationpro,513
splargh,769
shadefizzle,769
hiro-kun,513
masai,129
angis,97
guardy,769
seo,769
lolo,769
juan snow,513
snapguy,513
fmax,769
popguin,257
sonicrida,769
nap,513
lastblackspartan,769
nikkinanka,257
3m,769
nightmare,513
cindyquil,769
raiyuki,193
jmai senpai,769
mayday,769
airmac,769
sauce,769
espeonvalentine,769
s4rbassi,193
had0uken!,513
alex,513
bootliss,769
n,257
shorts,769
arma,513
dath,33
spammalanche,513
spirit,513
noctis,769
ahhhhhhhhh,513
walrus,513
sloth,257
bewp,513
wim,257
pandemicpotato,769
mijo,513
kuro,97
tltc,97
skull 5,513
stark,129
torn,385
ansuke,513
pferschaw,257
ur2slow,257
vic,193
piefordinner,513
hungrybox,257
ms.saiyan,257
corrinrad,769
mono,193
gocutiego,385
andy_sauro,769
fabio,513
yyfeldsnack,385
valkore,513
nushaya,769
acestarthe3rd,513
psherman,385
hurl,513
diux,257
remioli,513
dyr,49
hark,193
blankey,513
grey,769
pc principal,513
jaaahsh,193
fwed,129
jackie peanuts,257
workingbee,769
iron_vasquez,769
actualgamerowned,769
cptpikatwo,769
waymas,129
lui$,193
slow hand,385
kylebrandon,513
mathematrix,513
bc luck,257
dak,257
incoleo,257
rachow,513
jtails,129
ethene,257
zambrini,257
oteresk,385
maharg07,385
mentaiko,257
silverstar,513
frozen,65
blurryface,769
ash,769
slowbro,769
dust,385
jitio,193
obama,513
roukiske,769
mage,257
xaltis,65
wave,385
c4,97
ultima,769
mo,257
supersmashbrosbrawler25,513
derps,769
z,97
pajama jon,769
okatsu,769
dong dong never dies,257
sloth?,769
jakat,385
denial,769
magnetic salt,513
grizzly,769
kaetan,257
zyltis,513
sirreal,385
spiderivas,769
tearbear,193
whiz kid,513
ayuha,385
pairoducks,257
she,769
dank,193
ggbrando,769
kwaz,129
slither2hunter,129
dynamo,257
stylesx2,257
chinito,257
delta,769
astrus,769
the_superiortaste,385
mr.e,49
purfectroony,257
watdafox,513
chaoticshadow,769
alvisor,385
huey,769
schwapple,129
michaelthegoat,385
t-ryx,769
relic,257
rodan,513
snaggletooth,257
iskandar,257
phuzix,193
mew2king,513
blitz,257
hellraid,769
reqzee,385
dylanator,385
tanner,769
socalgohan,129
netface,769
zambo,513
caveman spongebob,769
unbredmonkeyx,513
twigy1,513
bubbleyumm,385
mrg,769
lax,129
pedro vera,769
gyo,129
yellowrello,129
aves,513
chrisall76,385
9,769
drumleo,769
icyoyo,513
champagne papi,513
t-roy,257
cbkreme,385
gangnamdorf,769
spark,257
player 4,513
siege,513
nixxxy,385
mattyice,769
string cheese,385
majora,385
wiiase,65
manxy,129
shibō,769
zenta,769
kossismoss,65
soupercell,769
d,769
suqata,513
just nate,257
dss,33
tossanicola,513
zoan,129
king koopa,257
ejmp,769
scepko,769
ranai,9
nietono,33
rain,65
kiraflax,129
earth,25
9b,13
mageofsymphonia,129
krisp,513
304plus,257
rango,129
santi,257
aero,769
parkachu0,769
kodystri,65
reptile1425,385
s1,97
smerky,129
sinister,257
teb,257
rai,385
akared,769
srs lift,385
shadowhawk,385
mxsfit,257
hanz(),513
dr. robotnik,385
humus,769
craftis,97
brennan,769
cpu_2,385
dad,257
captain andrew,513
solid,193
mvd,17
eggsac,769
clyde01,385
sammy-jack,385
csymph,513
manny,33
missile,769
slaps,193
raffi-x,33
m.i.q,769
lingling,49
cardstealer,769
vajmuas,385
tuner,257
fuego,513
darth vader,769
gawain,385
dr.neko,769
kyzon xin,257
girony,513
tre fu,513
sir z,385
double a battery,513
onehandbackhand,513
diablo,65
e,769
dmg kato,513
birthday boy,769
katnip,513
reyond,513
jazara,257
steviede,257
kidlink,769
dragmire jr,513
shallow pockets,513
ipure,769
bravo,769
idul,769
kip!,513
maniac jay,385
nova!,193
takapunch,385
kswz,129
kingarc,193
saladin,513
coolbeans,257
das,257
krabgod,769
curly fries,769
cake,513
shinta,193
ashcat,769
kazemon,513
sr,769
mr. thee,769
superloli,257
halo,257
slyslayer,513
metalriff6,513
branflakes,513
moonboyjosh,385
meowmc,193
jayc,513
lightspeed,385
rewind,769
ufo,513
scizor,129
mike'nike,769
5,769
maccao,513
chit0,385
snackthyme,769
brunsonburner,385
buck,769
bigdaddy,257
new york siddy,513
searabbits,385
shadow_foxxd,193
moonshine,385
yams,385
kid dank,513
clobster,513
onecats,769
r.o.m.,769
xeno,385
batmayne,385
york,257
vivid,257
the moon,769
d. disciple,385
bang!,769
namron,769
ss,33
burntnapkin,769
clipboards,385
dave,769
act ii,257
dom!?!?,513
saint,257
bestness,97
fortefreak,769
sinji,33
synovial,513
khan71,769
anti-social,385
brick,513
ollie,97
athena,129
quantam,769
fabian,769
nyanko,49
roger,385
micklebarrow,513
felix,129
combo,513
trager,257
notlast,193
kit,769
erk,385
granitza,769
dr. eggplant,385
zillo,769
zelryem,513
regi shikimi,65
afro smash,129
adair,769
kudurru,769
showdow,513
raalts,513
z0mfg,97
larry lurr,13
fow,49
lumen,385
midknight,513
shaky,33
diatribe,513
tyrant,33
wolf-man,769
drackiller,513
demo,257
nakat,17
rin,513
tundra,385
sells,129
jan,49
zinoto,33
trevonte,129
jey,97
slayerz,513
fatality,17
xzax,33
jayson,97
fierce,257
ned,65
:^),193
pike,129
y.b.m.,257
pain,513
conrad,385
apa~,65
ssb100,129
dom,193
papa wall,65
bamo,769
(ams)j.koopa,769
naito,769
dr_c_meister,769
cobalt combatant,513
mcdareth,193
saveferris,513
sean,129
navi,257
trustmeimblack,513
| ren,513
kmoney,257
bask soyacan,385
salem,25
dumpy,513
halcyon,385
kogarasuma,65
mav,129
doc!!,129
_cano_,769
thephoeater,769
showtime,769
hino,193
weegee,129
haystack,513
swooch,257
pinkdeaf1,513
anti,9
mykelism,769
kibbles,769
carvia,513
tanuki,769
weeded,513
lightlytoastedwaffle,513
cosmonaut,513
mago_fff,385
passion,385
duffo,193
santa!!!,769
wolflord,513
crapple,769
heartsdealer,513
zoom,193
c^2,385
phenom,129
codytappen,385
erowdevastates,193
smashg0d,385
dreamz,257
