P1,P2,set winner,P1Score,P2Score
chard,airli,0,2,0
chard,reptile,1,0,2
chard,shadowclaw,0,2,1
mm720,rom,1,0,2
mm720,totalsalle,0,2,0
mm720,shadowclaw,1,0,2
mr. daddy man,triumphfork,0,2,0
neon ness,noumumura,1,1,2
majin_fighter,marcelgc,1,0,2
| iamaho,mr. daddy man,0,2,0
calmaty,doublec,1,0,2
vreyvus,wefferino,0,2,1
vaataji,8t,0,2,0
gregs,noumumura,0,2,0
metanoia,kekkeri,0,2,0
enki,marcelgc,0,2,0
p0,splitz,0,2,0
| iamaho,doublec,0,2,0
vreyvus,vaataji,0,2,0
gregs,metanoia,0,2,0
enki,p0,0,2,0
| iamaho,vreyvus,0,2,0
gregs,enki,1,1,2
| iamaho,enki,0,-2,-2
splitz,triumphfork,1,1,2
8t,neon ness,1,1,2
calmaty,majin_fighter,1,1,2
triumphfork,marcelgc,0,2,0
kekkeri,noumumura,1,0,2
neon ness,wefferino,1,0,2
majin_fighter,mr. daddy man,0,2,0
vaataji,triumphfork,1,-1,0
doublec,noumumura,0,2,0
p0,wefferino,1,0,2
metanoia,majin_fighter,1,1,2
triumphfork,doublec,1,0,2
wefferino,majin_fighter,0,2,0
gregs,doublec,1,0,2
vreyvus,wefferino,0,2,0
doublec,vreyvus,0,-2,-2
nesstea,kjelldon,0,-2,-2
jesteros,taclite,0,2,0
torogami,nicktheboss,0,-2,-2
long0uw,nesstea,0,2,0
ricko,bach,1,1,2
martynmw,kesa,0,-2,-2
deo,lebbu,0,2,0
zartzu,jesteros,0,2,0
simperheve,biscuit,0,2,1
pikaforlife,torogami,0,2,1
megadean,plump,0,2,0
long0uw,bach,0,2,0
martynmw,deo,0,2,1
zartzu,simperheve,0,2,1
pikaforlife,megadean,0,2,0
long0uw,martynmw,0,2,0
zartzu,pikaforlife,0,2,1
long0uw,zartzu,0,-2,-2
plump,kjelldon,0,2,0
lebbu,taclite,1,1,2
ricko,nicktheboss,0,-2,-2
plump,torogami,1,0,2
biscuit,jesteros,0,2,0
taclite,kesa,0,-2,-2
ricko,nesstea,0,2,0
deo,torogami,0,2,1
bach,biscuit,1,1,2
megadean,taclite,0,2,0
simperheve,ricko,0,2,0
deo,biscuit,0,2,1
megadean,simperheve,0,-2,-2
pikaforlife,deo,0,2,0
martynmw,megadean,0,2,0
pikaforlife,martynmw,0,-2,-2
rioru,gongong,0,2,0
froakie,mazzin,1,0,2
yung petri,dinner,0,2,1
robo~luigi,rioru,0,2,0
dumbfire,magnetgoat,1,0,2
greentwingamer,ace,0,2,0
itano circus,g3,0,2,1
joe,mazzin,0,2,0
ulf,jenka,0,2,0
pidgey,yung petri,0,2,0
uncleben,chick,0,2,0
robo~luigi,magnetgoat,0,2,0
greentwingamer,itano circus,0,2,1
joe,ulf,0,2,0
pidgey,uncleben,0,2,0
robo~luigi,greentwingamer,0,2,0
joe,pidgey,1,0,2
robo~luigi,pidgey,0,-2,-2
chick,gongong,1,0,2
g3,froakie,0,2,0
dumbfire,dinner,0,2,0
gongong,yung petri,0,2,0
jenka,mazzin,1,0,2
g3,ace,0,2,0
dumbfire,rioru,0,2,1
itano circus,gongong,0,2,0
magnetgoat,mazzin,0,2,0
uncleben,g3,0,2,0
ulf,dumbfire,1,1,2
itano circus,magnetgoat,0,2,1
uncleben,dumbfire,0,2,0
joe,itano circus,0,2,0
greentwingamer,uncleben,0,2,1
joe,greentwingamer,0,-2,-2
slayman,tadavidid,1,0,2
aoba,zantg,1,0,2
aoba,redtwingamer,1,0,2
zantg,tadavidid,0,2,0
zantg,pandqa,0,2,0
zantg,evilized,1,0,2
daisuki,bird,0,2,0
marm',aoba,1,-1,0
redtwingamer,loori,0,2,0
redtwingamer,sylph,1,0,2
tredq,daisuki,0,2,1
tredq,sylph,1,0,2
peligod,tadavidid,0,2,0
peligod,bird,0,2,0
peligod,tonsana,1,1,2
peligod,sylph,1,0,2
bird,marm',0,0,-1
bluefresh,pandqa,0,2,0
tonsana,zantg,0,2,0
loori,bird,1,0,2
jebu,daisuki,0,2,0
jebu,tonsana,1,-2,-2
jebu,sylph,0,-2,-2
jebu,sylph,0,2,1
jebu,evilized,0,2,1
sylph,libeck,0,2,0
libeck,slayman,0,2,0
libeck,bluefresh,0,2,1
libeck,evilized,1,0,2
s1,redtwingamer,0,2,0
s1,bluefresh,0,2,0
s1,tonsana,0,-2,-2
s1,evilized,0,2,0
evilized,tredq,0,2,1
tatuman,g-danzee,0,2,0
tatuman,ruffian,0,2,0
tansorben,majinmind,1,0,2
e^2,dunker,0,2,1
spyroul,tansorben,0,2,0
spyroul,steve,1,1,2
rekzius,tatuman,1,1,2
rekzius,spyroul,0,2,0
rekzius,g-danzee,0,-2,-2
rekzius,majinmind,0,2,0
rekzius,wilksy15,0,2,0
g-danzee,e^2,0,2,0
g-danzee,steve,0,2,0
g-danzee,bananapikachu,0,2,0
triple finish,majinmind,0,2,1
steve,fiby,0,2,0
bananapikachu,fiby,0,2,0
bananapikachu,ruffian,1,0,2
sjaleks,e^2,1,0,2
m1,triple finish,1,0,2
m1,steve,1,0,2
m1,shira,0,2,0
glutonny,tatuman,0,-2,-2
glutonny,triple finish,0,2,0
glutonny,steve,0,2,0
glutonny,lian,0,2,0
lian,g-danzee,1,1,2
lian,sjaleks,0,2,0
ruffian,shira,0,2,1
majinmind,e^2,0,2,0
