P1,P2,set winner,P1Score,P2Score
tangerine,royal flush,1,0,2
jisu,vrudssbm,1,0,2
humble,moko,1,0,2
vexoskeleton,argo,1,0,2
royal flush,vrudssbm,0,2,0
moko,argo,0,2,0
royal flush,moko,0,2,0
royal flush,vrudssbm,1,0,2
vrudssbm,royal flush,0,2,1
sweat,megaamoonguss,1,0,2
bennyboy98,peak,0,2,0
zbomber,ellen degenerate,1,0,2
mello,ccoftw,1,0,2
vexoskeleton,megaamoonguss,1,0,2
humble,bennyboy98,0,2,0
jisu,ellen degenerate,1,1,2
tangerine,ccoftw,0,2,0
megaamoonguss,humble,0,2,0
ellen degenerate,tangerine,1,0,2
vrudssbm,megaamoonguss,0,2,0
argo,tangerine,0,2,1
vrudssbm,argo,0,2,0
moko,vrudssbm,1,0,2
keo,banana fiend,0,2,0
lfnt,fro,1,0,2
aspens,xeon,1,0,2
pilgor,reset,0,0,-1
dota,lecceo,1,0,2
scudss,chrispy,1,0,2
just kevin,jib,1,0,2
bumble,nico,0,2,1
keo,fro,0,2,0
xeon,pilgor,0,2,1
lecceo,chrispy,0,2,0
jib,bumble,0,2,0
keo,xeon,0,2,0
lecceo,jib,0,2,1
keo,lecceo,1,0,2
lecceo,keo,0,2,1
banana fiend,lfnt,1,-1,0
aspens,reset,1,0,2
dota,scudss,0,2,0
just kevin,nico,1,0,2
bumble,lfnt,1,1,2
chrispy,reset,1,0,2
pilgor,dota,0,2,1
fro,nico,0,2,1
lfnt,reset,0,2,0
pilgor,fro,1,1,2
xeon,lfnt,0,2,1
jib,fro,1,0,2
xeon,fro,1,0,2
keo,fro,0,2,1
crow,cow,0,-2,-2
lightningjg,soulless,1,-2,-2
geoscyl,catfish,0,2,0
sweat,kaiju,1,0,2
lank,sabz,0,2,0
jayfro,yourfaceson,0,2,0
spork,dr. moo,0,0,-1
maku,quiche,0,2,0
crow,soulless,0,2,0
geoscyl,kaiju,1,0,2
lank,jayfro,0,2,0
spork,maku,1,-1,0
crow,kaiju,0,2,0
lank,maku,0,2,1
crow,lank,0,2,0
crow,kaiju,0,2,0
cow,lightningjg,0,0,-1
catfish,sweat,0,2,0
sabz,yourfaceson,0,2,0
dr. moo,quiche,1,-1,0
spork,cow,1,-1,0
jayfro,catfish,0,2,0
geoscyl,sabz,0,2,1
soulless,quiche,0,2,0
cow,jayfro,1,-1,0
geoscyl,soulless,0,2,0
kaiju,jayfro,0,2,0
maku,geoscyl,1,0,2
kaiju,geoscyl,0,2,0
lank,kaiju,1,0,2
ron,jerrbear,1,-1,0
grainless,porter,0,2,0
db,spell,1,1,2
ccoftw,supahot,1,0,2
beanpaste,law,1,-1,0
blazingsparky,gliphy,0,2,0
nth,g$,1,0,2
thesneakiestbeaver,slacks,0,0,-1
jerrbear,grainless,0,2,0
spell,supahot,1,0,2
law,blazingsparky,1,0,2
g$,thesneakiestbeaver,0,2,0
jerrbear,supahot,1,0,2
blazingsparky,g$,1,0,2
supahot,g$,1,0,2
g$,supahot,0,2,0
ron,porter,1,-1,0
db,ccoftw,0,2,1
beanpaste,gliphy,0,0,-1
nth,slacks,0,2,0
thesneakiestbeaver,porter,0,2,0
law,db,1,0,2
spell,beanpaste,0,0,-1
grainless,nth,1,0,2
thesneakiestbeaver,db,1,0,2
spell,nth,1,-1,0
jerrbear,db,0,2,0
blazingsparky,nth,0,2,0
jerrbear,blazingsparky,0,2,0
supahot,jerrbear,0,2,0
jmac,grrg,1,-1,0
swissmiss,pizzamaster,0,0,-1
reminae,gooley,1,-1,0
chez,chiefcherry,1,-2,-2
humble,tangerine,1,0,2
core,dr. dreidel,0,0,-1
bortogo,long and hard,0,2,0
haimatox,agahnim,0,0,-1
grrg,swissmiss,1,-1,0
gooley,chiefcherry,1,1,2
tangerine,core,0,2,1
bortogo,haimatox,0,2,0
swissmiss,chiefcherry,0,2,0
tangerine,bortogo,0,2,0
swissmiss,tangerine,1,0,2
tangerine,chiefcherry,0,2,0
jmac,pizzamaster,0,0,-1
reminae,chez,0,0,-1
humble,dr. dreidel,0,0,-1
long and hard,agahnim,0,0,-1
haimatox,jmac,1,-1,0
core,reminae,0,2,0
gooley,humble,0,2,0
grrg,long and hard,1,-1,0
jmac,core,1,-1,0
gooley,long and hard,0,2,0
chiefcherry,core,0,2,0
bortogo,gooley,1,0,2
chiefcherry,gooley,0,2,0
swissmiss,chiefcherry,1,1,2
spirit,xeon,1,1,2
boosted,bombsoldier,1,1,2
moku,decency,0,2,0
bennyboy98,tuba,1,0,2
dutes,stew,1,0,2
snowman,horato,1,-1,0
hotdogsafari,q,1,0,2
the end,nibbity,1,1,2
xeon,bombsoldier,1,0,2
moku,tuba,0,2,1
stew,horato,0,2,0
q,nibbity,1,0,2
bombsoldier,moku,0,2,0
stew,nibbity,1,1,2
bombsoldier,nibbity,1,0,2
nibbity,bombsoldier,1,1,2
bombsoldier,nibbity,0,2,1
spirit,boosted,1,0,2
decency,bennyboy98,1,0,2
dutes,snowman,0,0,-1
hotdogsafari,the end,1,0,2
q,boosted,1,0,2
horato,bennyboy98,1,0,2
tuba,dutes,0,2,1
xeon,the end,1,0,2
boosted,bennyboy98,1,0,2
tuba,the end,1,0,2
moku,bennyboy98,0,2,0
stew,the end,0,2,1
moku,stew,1,1,2
bombsoldier,stew,0,2,1
takun,bortogo,1,0,2
jepr,8njay,0,2,1
woof,sweaty,1,0,2
tranq,ghidra,1,0,2
viceroy,dr. rainbow bear,0,2,1
harvey_birdman,salt mine,1,0,2
arsi,docninj,0,2,0
delarock,argo,1,-1,0
bortogo,jepr,1,0,2
sweaty,ghidra,1,0,2
viceroy,salt mine,1,0,2
arsi,argo,1,1,2
jepr,ghidra,1,0,2
salt mine,argo,0,2,1
