P1,P2,set winner,P1Score,P2Score
darkshadowed,bear,0,0,-1
cdrom,mouse shampoo,1,-2,-2
tp_fosho,mr.anderson,1,-2,-2
enigma,flashburn 117,1,0,2
darkshadowed,thenumber47,1,0,2
biggpappa,mouse shampoo,0,-2,-2
trekt,mr.anderson,1,-2,-2
yert,flashburn 117,1,0,2
le toucan,thenumber47,1,0,2
biggpappa,mr.anderson,0,-2,-2
flashburn 117,thenumber47,1,1,2
hungry pigeon,biggpappa,0,2,1
aozorax,thenumber47,0,2,0
hungry pigeon,aozorax,0,2,0
a rookie,hungry pigeon,0,2,0
v01d,ad,0,2,0
dawangthang,brochill,1,-2,-2
zarlen,tomp,0,2,0
rayburn,a.i.,0,2,0
mooseeatsbear,pawn,0,2,0
wobbles,v01d,0,2,0
wifl,creature,1,-2,-2
stockholmsyndrome,brochill,0,2,0
fudgeface,zarlen,1,-2,-2
baka4moe,rayburn,0,-2,-2
arkada,robot owl,1,0,2
king momo,mooseeatsbear,0,2,0
kw/ak,lovedelic,0,2,0
wobbles,creature,0,2,0
stockholmsyndrome,zarlen,0,2,1
baka4moe,robot owl,0,2,0
king momo,kw/ak,0,2,0
wobbles,stockholmsyndrome,0,2,1
baka4moe,king momo,0,2,1
wobbles,baka4moe,0,2,1
wobbles,baka4moe,0,-2,-2
lovedelic,ad,1,0,2
arkada,dawangthang,0,2,0
rayburn,tomp,0,2,0
fudgeface,a.i.,1,1,2
wifl,pawn,1,-2,-2
ad,mooseeatsbear,1,1,2
arkada,rayburn,1,-2,-2
a.i.,brochill,0,2,1
pawn,v01d,1,0,2
zarlen,mooseeatsbear,1,1,2
