P1,P2,set winner,P1Score,P2Score
phish-it,brian,0,-2,-2
batistay,keithrep,1,0,2
batistay,xg,0,2,0
keithrep,batistay,0,2,0
keithrep,bird jesus,0,2,0
keithrep,bird jesus,0,2,0
grazi,batistay,1,0,2
grazi,lydian,0,0,-1
grazi,gmny,0,0,-1
bird jesus,coupon collector,0,2,0
bird jesus,gmny,0,0,-1
fluffylemons,batistay,1,-1,0
fluffylemons,fudgeface,1,-1,0
toph,keithrep,0,2,1
toph,loid,0,0,-1
toph,dayge,0,2,0
loid,lydian,0,0,-1
loid,gmny,1,-1,0
dayge,keithrep,0,-2,-2
dayge,grazi,0,2,0
fudgeface,bird jesus,1,0,2
fudgeface,coupon collector,0,2,1
fudgeface,dayge,1,0,2
xg,bird jesus,1,0,2
dingus,kitka,0,-2,-2
yung dactyl,danil,0,-2,-2
rane,calta,1,-2,-2
quail,ikd!,0,-2,-2
dox,diplomatictucan,1,-2,-2
flake,altf4,0,-2,-2
psychomidget,dingus,0,-2,-2
yung dactyl,calta,0,-2,-2
vrudssbm,quail,1,-2,-2
diplomatictucan,flake,0,-2,-2
psychomidget,yung dactyl,0,-2,-2
quail,diplomatictucan,0,-2,-2
psychomidget,quail,0,-2,-2
danil,rane,0,-2,-2
dox,altf4,0,-2,-2
flake,kitka,0,-2,-2
vrudssbm,danil,1,-2,-2
calta,ikd!,0,-2,-2
dingus,dox,0,-2,-2
flake,danil,1,-2,-2
calta,dingus,0,-2,-2
yung dactyl,danil,1,-2,-2
diplomatictucan,calta,1,-2,-2
danil,calta,1,-2,-2
quail,calta,0,-2,-2
jibca,allpain,1,-1,0
james j,leahboo,1,0,2
vapid,ragingcherry,1,0,2
stoozyfloozy,whiskey milk,1,-1,0
khale,g~man the cosmic destroyer,0,2,0
bicycle,panic,1,0,2
ky,allpain,0,-2,-2
leahboo,ragingcherry,1,0,2
alphicans,whiskey milk,0,2,0
khale,panic,0,2,1
ky,ragingcherry,0,2,0
alphicans,khale,0,2,0
ky,alphicans,0,2,1
james j,vapid,1,0,2
g~man the cosmic destroyer,bicycle,0,2,0
panic,jibca,0,2,0
whiskey milk,vapid,0,2,0
leahboo,stoozyfloozy,0,0,-1
allpain,g~man the cosmic destroyer,1,1,2
