P1,P2,set winner,P1Score,P2Score
hungrybox,plat,0,2,0
mado,legend,1,0,2
kirbykaze,hyprid,0,2,0
kjh,monib,0,2,0
mew2king,morsecode762,0,2,0
prince f. abu,jamrun,0,2,0
duck,windrose,0,2,0
trulliam,vanitas,0,2,1
armada,toph,0,2,0
zhu,ryan ford,1,1,2
macd,kage,0,2,1
n0ne,coffeeblack,0,2,0
hungrybox,legend,0,2,0
kirbykaze,kjh,1,0,2
mew2king,prince f. abu,0,2,0
duck,trulliam,0,2,1
armada,ryan ford,0,2,0
macd,n0ne,0,2,1
hungrybox,kjh,0,2,1
mew2king,duck,0,2,0
armada,macd,0,-2,-2
hungrybox,mew2king,0,-2,-2
yandere tet$uo,emanon,0,-2,-2
lonebutterfish,dot,0,2,0
phake,zuppy,0,2,0
drolian,villain,0,2,1
padre,slippy,0,2,0
looke,hex,1,0,2
reverse,nintnt,1,0,2
voltampt,savage,0,2,0
dope,hvac,0,2,0
briefs,mgmg,1,0,2
emento,brizzy,0,2,1
slush,lotus,0,2,0
karma (jp),cylinder,0,2,0
g pipes,zhao_guang,0,2,0
truckasaurus,ferox,0,2,0
bolvelt,marko64,1,0,2
vanitas,yandere tet$uo,0,2,0
windrose,lonebutterfish,0,2,0
jamrun,phake,0,2,0
morsecode762,drolian,0,2,0
monib,padre,0,2,1
hyprid,hex,0,2,0
mado,nintnt,1,1,2
plat,voltampt,0,2,0
fork,dope,0,2,0
izek,mgmg,1,0,2
moky,emento,0,2,0
plum,slush,0,2,0
yardsale,karma (jp),0,2,0
damian tyson,g pipes,0,2,0
nightmare,truckasaurus,0,2,0
neologism,marko64,0,2,1
vanitas,windrose,0,2,1
jamrun,morsecode762,0,2,0
monib,hyprid,1,1,2
nintnt,plat,1,0,2
fork,mgmg,0,2,0
moky,plum,0,2,0
yardsale,damian tyson,1,0,2
nightmare,neologism,0,2,0
coffeeblack,vanitas,0,2,1
kage,jamrun,0,2,0
zhu,hyprid,0,2,0
toph,plat,0,2,1
trulliam,fork,0,2,0
prince f. abu,moky,0,2,0
kirbykaze,damian tyson,0,2,0
legend,nightmare,0,2,1
coffeeblack,kage,0,2,1
zhu,toph,0,2,0
trulliam,prince f. abu,1,1,2
kirbykaze,legend,0,2,0
kjh,coffeeblack,1,1,2
duck,zhu,1,1,2
ryan ford,prince f. abu,1,1,2
n0ne,kirbykaze,1,0,2
coffeeblack,zhu,0,-2,-2
prince f. abu,kirbykaze,0,-2,-2
armada,macd,0,3,0
hungrybox,mew2king,1,2,3
armada,mew2king,0,3,0
armada,hungrybox,1,1,3
hungrybox,armada,1,1,3
coffeeblack,zhu,1,0,3
prince f. abu,kirbykaze,1,0,3
hungrybox,zhu,0,3,0
macd,kirbykaze,1,1,3
hungrybox,kirbykaze,0,3,0
mew2king,hungrybox,1,0,3
