name,finalPlacement
elquapod,513
xiivi,97
plup,769
s-royal,97
murdock,33
amsa,9
jhomas,513
wts,65
masquerade,129
watch,193
ｈｉｔｏｒｉ,513
bund,257
deliciouskale,193
advanced,65
gahtzu,33
bmc,49
cod,513
ezmoney,257
birdlordmasterbeak,193
patty-wagon,513
akaboshi,513
treechen,513
roboticphish,129
stellar,769
lvl3,513
porpoise [gill],769
sephyrate,193
tmanmaniac,769
mr. muscles,129
cock,769
drewgong,97
n-boss,513
dankpank,769
wreckening,769
dash,129
stif,769
autarck,257
av_ultima,385
bonnup,513
nintendude,33
equin0x,385
pharaoh,513
skittlez,513
dain bramage,385
wombat,385
milo,769
jakemchale,257
bacon,65
rare,129
kambos,769
bombproof,385
tran,193
zasa,129
professor peen,97
pinkieoats,769
kira,33
x3zinja12,513
abate,17
sad,513
slip,513
4him,769
argonaut1,257
mercify,769
wishh,193
wzrd,769
monk,257
babycakes,257
chillindude,25
mastermike,769
kelp,513
tolerablezero,769
dank,513
vist,513
mortecael,513
benstillerfan69,193
rucksack,257
malcodafalco,193
nakamaru,97
papapaint,257
mom [jamerson],513
captain planet,769
silence,97
shroomed,5
dr. lip,513
tafokints,25
eclipse,769
apollo [thomas],513
gylk,769
gorbachev,193
twitch,33
pudgypanda,65
walby,769
ozai,129
warhaxs,513
filthy,769
switch,129
nj,257
engine,769
boga,385
mojo8675309,193
wal,513
realalexhahn,769
papa ben,513
aymen am,257
teknoor,769
greensmith,513
axe,4
westballz,7
old mcjonald,385
cr4nb3rry,513
gtone,129
scrandino,257
radjazz,769
baeblade,97
bab,513
mr.pvblo,513
leaf,257
gunfer,769
spigot,513
pgh carroll,97
jpg,385
ghost [jackson],769
rjw,193
fate,257
themerman,513
junebug,49
skwiggs,513
av1n,513
conn man,129
flamingo,129
lemons,513
nickpeaches,769
hungrybox,2
wumpus,513
sexyalexy,513
dosrogers,513
mr. beet,385
deku_scrub,769
argonaut,385
kezzup,257
kevocb,257
copycat,129
lucky,513
stane,385
seandabomb,513
spamgeorgio,257
the box ghost,193
nami,257
mang0,1
crush,25
inspector waffles,257
jisu,769
file,769
vidjogamer,513
elementalpenguin,129
boner,257
versaggi,769
amaya,513
yold,65
imcv,513
mr. cool guy,513
dasboot,385
parcheesy,257
alpha,513
mrbenready,129
reno,49
kvn,257
wolven,257
belgish,257
dab,65
daga,385
dizzkidboogie,33
bigwenz,129
daddy's milk,257
cyborg,513
nayeem,385
slipnslide,97
the moon,17
banjo,193
makeamericagreatagain,513
yamz,513
tarn,513
hat,65
moju,769
enemy,257
backwards god,513
scav,385
answer,193
diego,513
irate,769
joshtinj,257
puppeh,193
ch0k0 nach0,513
toy,193
yohosebastion,257
arcadia,257
rayramono,513
cowhunter,257
erk,513
chiefreaper,769
kid fantastic,257
yamin4,769
jay,257
catastrophe,385
freeze!,769
mrx,513
mr.ii,769
curlyq,513
hart,129
lyric,385
tweli,769
darkgenex,193
kort,385
spann,769
badwolf,513
zent,193
bird,385
watrboy,385
snax,129
slopnessie,513
deku,385
wrdstang,513
cbass,513
jettset,513
purpleburd,257
tylenol p-m,129
zeta,257
kevinwut,513
hyperbole,513
riddy,193
bananas,769
isafestrafe,257
kaiser-gl,129
murkywaters,257
moist,97
general tso,193
iceluigi,513
sheep,385
some freaking cactus,513
robo,513
jedi master kushala,193
sk_jynx,257
hsy,769
benzzyzx,769
hatdog,769
tecnus,513
meerkat,385
zoma,33
ryko,257
milk,97
rooster,513
tagless,769
dingus,193
vulfaerix,129
sharkjaw777,769
never,385
gator [slater],129
nice climbers,97
applejaxs,769
imperatorchris,385
metal reaper,129
phazermuffin,769
psychomidget,49
heck,385
king harkinian,385
aweshucks,513
squazzil,513
worldstar,257
hayatoxx,769
dano,129
dizcofunk,513
ctm,129
paco [larkin],769
vesetnet,193
weis,257
kiffer,385
nelsquik,385
pwnagepolice,513
garnet,513
a4nd,769
szapat,385
yoon,769
hotsauce,513
missingn0,769
kuroisekai,513
raff,769
vu,769
riff [harpster],257
holosly,769
silver_yy,769
raalts,385
mucho,513
vortex,49
hopscotch,257
kden,513
risu,769
bluepartyhat,769
ulsi,193
hugs,33
k$o,513
subtle,65
jkj,65
ralph cecil,513
snover,513
zela,193
faddie,513
hud,385
tuna,193
stonewill,513
gold,385
dolphin,385
swarley,769
captbutter,513
roma,257
hondo,769
mew,97
swing,513
notos,513
fakesnakejake,385
ibdw,33
ott,129
dairdev1l,65
mr.watchandlearn,513
toucan,385
42nd,97
saphire121,385
hamstarr96,769
slifer,385
benneh,257
squelch,385
pyro,193
doujin logic,769
ron paul,129
jesus,769
audie,769
babybird,257
bonobono,513
yoda,385
iron_narwhal,513
lemon water,385
47,129
equal,65
praxis,385
syko,129
jaws,513
jungle,769
sooji,129
om,513
dat cookie doh,513
siegfried,513
smashdaddy,129
ryanxe,257
voodoo man,385
kurt kobain,129
gosu,129
day,769
sdmage,513
takeover,769
bob-omb,257
lockerific,257
vzakat,129
mikehaze,25
thedarkdreamer,769
saval,385
spud,513
smeedot,513
smashbob squarepants,129
rozrus,769
chudat,17
prince,769
kutskoo,769
rhan,257
riko,385
jbash,385
| bre4d,513
rowsa,257
riseup93,769
j9d2,769
icy mcpicy,513
nintnt,257
tootmoses,257
wryr,257
mr. clean,769
mc david,193
inflatablethor,769
korvus,513
vien,385
dj nintendo,17
bladewise,33
supadice2,193
booteking,129
jank,129
dunkasaurus_rex,193
saron,193
weo weo jax,257
ncr0,257
unoriginal,385
wonov,513
seaghost,385
vheri,769
abobo,513
hayrow,97
sauce,257
nurok,129
monkey,257
pewter,385
jbluray,193
fuzzman,769
weezy,385
peace,769
killajive,769
nfreak,193
2 johns,769
angabur,769
lazer,769
spot,257
ragingcherry,193
umbra,65
pretzelguy,769
ghost [gardner],513
tunnelsnakesrule,769
gayluigi,193
remark,257
kaboom,513
chombomann,513
gradymac,385
pervy,193
outlier,513
jwilli,129
shken,769
nich,513
quig,129
ftgg,65
scarph,257
halo,769
fats,257
zolomon,513
mom!,65
cheesepuff,193
hawkboy1080yt,513
rhyme,385
twistytreats,97
otter,769
loafers,385
cloak n swagger,513
deedaa,513
atlas,97
w3emdream,385
atomsk,49
panties,193
caleb,513
vann allen,513
cascade,193
sc00p,193
jove,385
squil,257
dairgenerate,385
trapsloth,129
allen,769
dunkchai,385
cavelemon,385
tyrø,257
sluggo,513
ozumi,257
nfoh,769
boh,513
bun,257
invis,385
connor,513
gurglehusk,193
doh,65
ice,13
kit,513
toastyb,65
basic stitch,193
quest,385
bananime,513
rashidajones,769
blank,385
link2213,513
ytry,769
brassypolecat,385
vro,49
paintman,129
bones,65
forge,257
zebra,513
beej danger,385
gmar,513
trogdog,769
riff [fournier],513
minty,49
specialk,129
oleyy,513
cyrain,17
homie,513
youngwolf97,769
ddasd,385
e a s t,769
sypherphoenix,97
baltimarth,513
lunar,513
twunt,513
t2,385
telechubby,257
beltbuckle,769
fendricklamar,65
boo,769
marri,513
hoyt,513
cool master,513
aglet,65
cool lime,65
digital cannon,129
ccucumber,513
curiousplaces,769
ferey,385
koala,257
kneel,513
sartoris,385
poonslayer7,49
rizner,513
treeze,513
cdk,33
shieldz,257
nickysea,257
shakedrizzle,385
kamiyazaki,193
ship,257
mixit,257
frostybroshake,513
rentalizer,513
rome,385
krunkled,129
travis,49
jopri,257
austine,257
4 phri,769
the leaf,97
matthewgu4,513
jab,769
sadu,385
kotojo,129
upke,97
pbj,513
bunnyblast,513
keto,129
pom,513
hiben75,513
goldman snacks,129
arsholino,257
ferg,769
stango,33
one_trickpony,257
ako,385
phrez,257
sylvx,513
blacksite,513
wumbo111,769
seanzy,385
shuckle,97
the wizard,769
hop,513
odon,513
sebastian,385
jab [fritz],385
toph,769
digdug,513
scoopy,193
parzival,385
well dressed jem,385
sweetwilly,385
ozley,513
kibbles,97
llama,129
kao,513
brick,385
ben zed,385
rawk,769
rocket,513
kwote,257
majorleagueturtle,769
stoked,513
cyb3r,513
climax,513
stk,385
zain,33
darkneo754,257
darktooth,65
squeg,193
brotherly,385
macho,513
wild,129
contrabass,769
astronut,513
moss,257
sabz,257
sunshine,193
curls,385
vdub,97
ibc,129
king k rool,513
zhu,17
deja,129
pness,513
psydoc,513
redd,25
vegeta,513
rico,385
dedleg,513
zannthemann,257
word,385
tek9,97
okay,513
gizmodro,385
lucky_hamburger,513
ooookillem,769
blue,257
stopthevok,769
bozz,769
jonny2x4,513
rudy,769
tk,769
kman,193
jus,257
axel,513
oak,385
kal-el,257
ringler,769
yeroc,129
wizzrobe,9
chimera,385
captain casual,257
icactusdog,513
dunk,97
birdo,257
venom turtle,513
zalost,385
danbo,513
bebop!,97
n0ble,513
hyperflame,97
gambit,513
shinyralts,769
luna,513
kobra,513
tehpinkemobunni,193
firewater,513
joenut,769
absolome,257
tron,513
taze,385
jstar,513
legend,769
shenanigans,769
mrjewlittle,513
vintage,513
ziltoidfalco,513
jsmirk,769
bluecheez,257
yort,97
sillie willie,65
midnight,769
s2j,17
midgetto,385
echone,769
bleem,769
kirbstir,257
krodomon,513
nagy,129
majorleagueoddish,385
llod,25
master,193
paper tiger,193
wind,385
sick_bastard,257
milkman,33
jade,769
paragon,769
p-watts,513
nino,65
mattatari,385
starlord,65
vibes,513
fortissimis,97
shug,769
cogzilla,513
fueg0,513
donutgames43,257
yobbo,513
ciroc obama,385
pig,65
buttercup,513
tedgar,513
nestirr,385
jinra1,513
ghost_missingno,769
fro?,769
sergeanthendog99,385
mew2king,3
morphikkhan,513
boss,65
zorbak,129
scrub lyfe,769
boat,769
npc,257
hazystalebread,385
captain black,257
anonymous-limbo,769
phalanx,257
taiko,769
k,513
sauce,257
kendrick lamarth,257
doublec,513
marusudt,769
pewpewu,7
drag,257
tvomusic,769
craig,257
woofpack,513
ambiguously polish,65
mercury,513
dio,769
badmdvafox829,257
nhale,513
kpan,33
satan [wagner],769
spt,513
dogs_johnson,513
master j.j.,769
james landino,385
habilecho,193
theswooper,65
nipples,257
thunda,513
yocus_pocus,129
keiththegeek,513
tashigi,513
