T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
clade,majin_fighter,karvis,lightsaber,0,-2,-2
simperheve,ed|wilksy15,24914,dax,0,2,1
mental,atrox,berry,ssj,0,2,0
ilift,bryggiz,greengoblin (gg),biscuit,1,-2,-2
mr.r,raziek,simperheve,ed|wilksy15,0,2,0
hazemoky,lian,struggles,gunfall,0,-2,-2
kenko,el_pitikla,mental,atrox,0,-2,-2
tatuman,aperture,greengoblin (gg),biscuit,0,-2,-2
mr.r,raziek,hazemoky,lian,0,-2,-2
kenko,el_pitikla,tatuman,aperture,1,-2,-2
mr.r,raziek,tatuman,aperture,0,-2,-2
greengoblin (gg),biscuit,24914,dax,0,-2,-2
struggles,gunfall,berry,ssj,0,-2,-2
simperheve,ed|wilksy15,ilift,bryggiz,1,-2,-2
greengoblin (gg),biscuit,mental,atrox,0,-2,-2
struggles,gunfall,ilift,bryggiz,1,-2,-2
hazemoky,lian,greengoblin (gg),biscuit,1,-2,-2
kenko,el_pitikla,ilift,bryggiz,0,-2,-2
greengoblin (gg),biscuit,kenko,el_pitikla,0,-2,-2
angani,hypertj,hirschulat,sylph,1,0,2
adom,vaataji,plump,lelize,1,0,2
thelabmaster,born 2 sd,whiny,yoink,1,0,2
dynastyle,pinkman,martynmw,fatben,1,-1,0
miguel,m,hirschulat,sylph,0,2,0
serew,mad ice king,plump,lelize,0,2,0
meru,itami,whiny,yoink,0,2,1
greentwingamer,redtwingamer,martynmw,fatben,0,2,1
miguel,m,serew,mad ice king,1,1,2
meru,itami,greentwingamer,redtwingamer,1,0,2
serew,mad ice king,greentwingamer,redtwingamer,0,-2,-2
martynmw,fatben,angani,hypertj,0,2,0
whiny,yoink,adom,vaataji,1,1,2
plump,lelize,thelabmaster,born 2 sd,0,2,1
hirschulat,sylph,dynastyle,pinkman,0,0,-1
martynmw,fatben,adom,vaataji,1,1,2
plump,lelize,hirschulat,sylph,0,2,1
miguel,m,adom,vaataji,0,2,0
meru,itami,plump,lelize,0,2,0
miguel,m,meru,itami,0,-2,-2
supereme,kall,megadean,sennebogen,0,2,0
pikamaxi,bambi,cancrix,mad hattier,0,2,1
32cm,professeur,d0p3rman,rom,1,-2,-2
gardex,wiiase,supereme,kall,0,2,1
dumbfire,dark,lackluster,calmaty,0,2,0
glutonny,wreck-it mundo,pikamaxi,bambi,0,2,0
deo,jalma,d0p3rman,rom,1,-2,-2
gardex,wiiase,dumbfire,dark,0,2,0
glutonny,wreck-it mundo,d0p3rman,rom,1,1,2
gardex,wiiase,d0p3rman,rom,0,-2,-2
deo,jalma,megadean,sennebogen,1,1,2
lackluster,calmaty,cancrix,mad hattier,1,0,2
supereme,kall,32cm,professeur,0,2,0
megadean,sennebogen,pikamaxi,bambi,1,0,2
cancrix,mad hattier,supereme,kall,0,2,0
dumbfire,dark,pikamaxi,bambi,0,2,0
glutonny,wreck-it mundo,cancrix,mad hattier,0,2,0
dumbfire,dark,glutonny,wreck-it mundo,0,-2,-2
mr.r,raziek,tatuman,aperture,0,2,0
patrick,joe,tag,zht,0,2,0
cyve,long0uw,sim-max,g-danzee,0,2,0
serew,mad ice king,greentwingamer,redtwingamer,0,2,1
istudying,gregs,reptile,crispy,0,2,0
gardex,wiiase,d0p3rman,rom,0,2,0
s1,pikaforlife,el_bardo,robo~luigi,0,2,1
izaw,uncleben,g-p,khanage,1,1,2
mr.r,raziek,patrick,joe,0,2,0
cyve,long0uw,serew,mad ice king,0,2,0
istudying,gregs,gardex,wiiase,1,0,2
s1,pikaforlife,g-p,khanage,0,2,1
mr.r,raziek,cyve,long0uw,0,2,0
gardex,wiiase,s1,pikaforlife,1,0,2
mr.r,raziek,s1,pikaforlife,0,3,2
mr.r,raziek,el_bardo,robo~luigi,1,1,3
el_bardo,robo~luigi,mr.r,raziek,1,1,3
greengoblin (gg),biscuit,legic,muk,0,2,0
clade,majin_fighter,glutonny,wreck-it mundo,1,0,2
whyyz,doublec,bulby,peligod,0,2,0
miguel,m,nesstea,gijsbeer,0,2,0
vreyvus,lentross,kenko,el_pitikla,1,0,2
dumbfire,dark,karvis,lightsaber,0,2,0
sirshyguy,laske,enki,paoz,0,2,0
kekkeri,zartzu,meru,itami,1,1,2
izaw,uncleben,greengoblin (gg),biscuit,0,2,1
el_bardo,robo~luigi,glutonny,wreck-it mundo,0,2,0
d0p3rman,rom,whyyz,doublec,1,0,2
reptile,crispy,miguel,m,1,1,2
greentwingamer,redtwingamer,kenko,el_pitikla,0,2,0
sim-max,g-danzee,dumbfire,dark,1,1,2
tag,zht,sirshyguy,laske,1,0,2
tatuman,aperture,meru,itami,0,2,0
izaw,uncleben,el_bardo,robo~luigi,1,0,2
whyyz,doublec,miguel,m,1,0,2
greentwingamer,redtwingamer,dumbfire,dark,1,1,2
sirshyguy,laske,tatuman,aperture,1,0,2
serew,mad ice king,el_bardo,robo~luigi,1,0,2
patrick,joe,miguel,m,1,0,2
g-p,khanage,dumbfire,dark,0,2,0
istudying,gregs,tatuman,aperture,1,1,2
el_bardo,robo~luigi,miguel,m,0,2,0
g-p,khanage,tatuman,aperture,0,2,1
gardex,wiiase,el_bardo,robo~luigi,1,1,2
cyve,long0uw,g-p,khanage,0,2,0
el_bardo,robo~luigi,cyve,long0uw,0,3,2
s1,pikaforlife,el_bardo,robo~luigi,1,1,3
