T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
rubio,psherman,dyr,spark,1,0,2
nuhuh,ogc,slade,iiliitist,0,2,1
void,nakat,that1blakkkid,flockaveli,0,2,0
big_mak,boscotty,ce,braxton8,0,2,0
loe1,ksev,dyr,spark,1,0,2
[t.t.d] blacktwins13,hoh_venom,nuhuh,ogc,0,2,1
void,nakat,big_mak,boscotty,0,2,0
dyr,spark,[t.t.d] blacktwins13,hoh_venom,0,2,0
void,nakat,dyr,spark,0,2,0
void,nakat,[t.t.d] blacktwins13,hoh_venom,0,-2,-2
nuhuh,ogc,truckerchu,saiyaman,0,2,0
loe1,ksev,bhyer,liacci,0,2,0
ce,braxton8,rubio,psherman,0,2,1
that1blakkkid,flockaveli,slade,iiliitist,1,1,2
nuhuh,ogc,loe1,ksev,1,0,2
ce,braxton8,slade,iiliitist,1,0,2
big_mak,boscotty,loe1,ksev,1,0,2
[t.t.d] blacktwins13,hoh_venom,slade,iiliitist,0,2,0
loe1,ksev,[t.t.d] blacktwins13,hoh_venom,1,0,2
dyr,spark,[t.t.d] blacktwins13,hoh_venom,1,1,2
truth,zoan,sharrrk,vinje,0,-2,-2
noe3,grey,lunicktmm,sakuto,0,-2,-2
merrick,aqua,chexx,xzibita,0,-2,-2
absolomb,goof,les,rin,1,-2,-2
larry lurr,mr.r,truth,zoan,0,-2,-2
exjordanary,sethsational,noe3,grey,1,-2,-2
cosmos,wrath,merrick,aqua,0,-2,-2
nova!,zex,les,rin,0,-2,-2
larry lurr,mr.r,noe3,grey,0,-2,-2
cosmos,wrath,nova!,zex,0,-2,-2
larry lurr,mr.r,cosmos,wrath,0,-2,-2
larry lurr,mr.r,cosmos,wrath,0,-2,-2
les,rin,sharrrk,vinje,0,-2,-2
merrick,aqua,lunicktmm,sakuto,1,-2,-2
exjordanary,sethsational,chexx,xzibita,0,-2,-2
truth,zoan,absolomb,goof,0,-2,-2
les,rin,lunicktmm,sakuto,1,-2,-2
exjordanary,sethsational,truth,zoan,1,-2,-2
noe3,grey,lunicktmm,sakuto,0,-2,-2
nova!,zex,truth,zoan,0,-2,-2
noe3,grey,nova!,zex,1,-2,-2
cosmos,wrath,nova!,zex,0,-2,-2
coldweatherr,kasino,dono42,abendrake,0,-2,-2
king_purple,u01,jayy,nuke,1,-2,-2
mando,lordtoko,pandali,double a battery,1,-1,0
pikapika!,ozone,croatian sensation,outfoxd,0,-2,-2
pugwest,marss,coldweatherr,kasino,0,-2,-2
shadow,adorable knight,jayy,nuke,0,-2,-2
smasher1001,technology,pandali,double a battery,0,-2,-2
phoenix,mav,pikapika!,ozone,1,-2,-2
pugwest,marss,shadow,adorable knight,0,-2,-2
smasher1001,technology,pikapika!,ozone,0,-2,-2
pugwest,marss,smasher1001,technology,0,-2,-2
pugwest,marss,shadow,adorable knight,0,-2,-2
phoenix,mav,dono42,abendrake,0,-2,-2
pandali,double a battery,king_purple,u01,0,0,-1
jayy,nuke,mando,lordtoko,0,0,-1
coldweatherr,kasino,croatian sensation,outfoxd,0,-2,-2
phoenix,mav,pandali,double a battery,0,-2,-2
jayy,nuke,coldweatherr,kasino,0,-2,-2
shadow,adorable knight,phoenix,mav,0,-2,-2
pikapika!,ozone,jayy,nuke,1,-2,-2
shadow,adorable knight,jayy,nuke,0,-2,-2
smasher1001,technology,shadow,adorable knight,1,-2,-2
dreamweaver,the rev,pierce,kider,1,-2,-2
qt,ferg,boneless,pikajak3,0,0,-1
ace,baptraplap,hilt,son-in-law,0,-2,-2
plague_2,mdragon,jk,dragonite,1,-2,-2
tweek,false,pierce,kider,0,-2,-2
nasubi,ri-ma,qt,ferg,0,-2,-2
stewy,powpow,ace,baptraplap,0,-2,-2
tloreo,syco,jk,dragonite,1,-2,-2
tweek,false,nasubi,ri-ma,0,-2,-2
stewy,powpow,jk,dragonite,1,-2,-2
tweek,false,jk,dragonite,0,-2,-2
tweek,false,nasubi,ri-ma,0,-2,-2
tloreo,syco,dreamweaver,the rev,0,-2,-2
ace,baptraplap,boneless,pikajak3,0,0,-1
qt,ferg,hilt,son-in-law,1,-2,-2
pierce,kider,plague_2,mdragon,1,-2,-2
tloreo,syco,ace,baptraplap,0,-2,-2
hilt,son-in-law,plague_2,mdragon,1,-2,-2
nasubi,ri-ma,tloreo,syco,0,-2,-2
stewy,powpow,plague_2,mdragon,0,-2,-2
nasubi,ri-ma,stewy,powpow,0,-2,-2
jk,dragonite,nasubi,ri-ma,1,-2,-2
grampa josh,#cheeky,ra¥,aaa,0,-2,-2
lordmix,kingkong,egaz,winks,1,-2,-2
joecool^,apollo,tyroy,zinoto,0,0,-1
vegeta18,dfault,orangekyle,masaru,0,-2,-2
iceunleashed,smdymek,dkdudeman,meatbeef,1,-2,-2
dkwill,mr.e,grampa josh,#cheeky,0,-2,-2
egaz,winks,joecool^,apollo,0,-2,-2
jjrockets,karna,vegeta18,dfault,0,-2,-2
crazycolorz5,karinole,dkdudeman,meatbeef,0,-2,-2
dkwill,mr.e,egaz,winks,0,-2,-2
jjrockets,karna,crazycolorz5,karinole,0,-2,-2
dkwill,mr.e,jjrockets,karna,0,-2,-2
dkwill,mr.e,jjrockets,karna,0,-2,-2
lordmix,kingkong,tyroy,zinoto,0,0,-1
dkdudeman,meatbeef,ra¥,aaa,0,-2,-2
vegeta18,dfault,lordmix,kingkong,0,-2,-2
joecool^,apollo,orangekyle,masaru,0,-2,-2
grampa josh,#cheeky,iceunleashed,smdymek,0,-2,-2
dkdudeman,meatbeef,vegeta18,dfault,0,-2,-2
joecool^,apollo,grampa josh,#cheeky,1,-2,-2
egaz,winks,dkdudeman,meatbeef,1,-2,-2
crazycolorz5,karinole,grampa josh,#cheeky,0,-2,-2
dkdudeman,meatbeef,crazycolorz5,karinole,1,-2,-2
jjrockets,karna,crazycolorz5,karinole,0,-2,-2
supra,cascade,curry,catelt,0,2,0
hermit,oreeo,ddip,peegert,0,2,0
beegs,hoov,salz,output-null,0,2,0
chrispy,bsquared,the bowz,glacey,0,2,0
true blue,dath,supra,cascade,0,2,0
james,the great gonzales,hermit,oreeo,0,2,0
wadi,remzi,beegs,hoov,0,2,0
lagnel,kie,chrispy,bsquared,0,2,0
true blue,dath,james,the great gonzales,0,2,1
wadi,remzi,lagnel,kie,0,2,0
true blue,dath,wadi,remzi,0,2,0
true blue,dath,wadi,remzi,0,-2,-2
chrispy,bsquared,curry,catelt,0,2,0
beegs,hoov,ddip,peegert,0,2,0
hermit,oreeo,salz,output-null,0,2,1
supra,cascade,the bowz,glacey,1,1,2
chrispy,bsquared,beegs,hoov,0,2,0
hermit,oreeo,the bowz,glacey,1,1,2
james,the great gonzales,chrispy,bsquared,0,2,1
lagnel,kie,the bowz,glacey,0,2,0
james,the great gonzales,lagnel,kie,0,2,0
wadi,remzi,james,the great gonzales,0,2,1
countedbeef122,b4y6,jnkolm,russky,1,-2,-2
bungholio,underwolf,quilly,arma,0,-2,-2
ceeolm,bearseal,smittywerb,zemadrussian,0,-2,-2
wellequippedhobo,soysauced,zidico,bluedanes,1,-2,-2
mew2king,ally,jnkolm,russky,0,-2,-2
viev,komota,bungholio,underwolf,0,-2,-2
demitus,dan,ceeolm,bearseal,0,-2,-2
lingling,kogarasuma,zidico,bluedanes,0,-2,-2
mew2king,ally,viev,komota,0,-2,-2
demitus,dan,lingling,kogarasuma,0,-2,-2
mew2king,ally,demitus,dan,0,-2,-2
mew2king,ally,lingling,kogarasuma,0,-2,-2
zidico,bluedanes,countedbeef122,b4y6,0,-2,-2
ceeolm,bearseal,quilly,arma,1,-2,-2
bungholio,underwolf,smittywerb,zemadrussian,0,-2,-2
jnkolm,russky,wellequippedhobo,soysauced,0,-2,-2
zidico,bluedanes,quilly,arma,0,-2,-2
bungholio,underwolf,jnkolm,russky,0,-2,-2
viev,komota,zidico,bluedanes,0,-2,-2
lingling,kogarasuma,bungholio,underwolf,0,-2,-2
viev,komota,lingling,kogarasuma,1,-2,-2
demitus,dan,lingling,kogarasuma,1,-2,-2
ruslinjimmies,doeboy,pokecheese,blueman,0,0,-1
people's champ batman,categhetti,consumed mexilag,flashfire,0,2,0
tarn,stetlino,crispy t.,the oiler,0,2,0
mystearica,tastycomawife,yopedd,tetsu,0,2,0
ryuga,rayquaza07,ruslinjimmies,doeboy,0,0,-1
king james,regralht,people's champ batman,categhetti,1,1,2
chrim foish,san,tarn,stetlino,0,2,0
rickles,dom,mystearica,tastycomawife,0,2,1
ryuga,rayquaza07,people's champ batman,categhetti,0,2,0
chrim foish,san,rickles,dom,0,2,1
ryuga,rayquaza07,chrim foish,san,0,2,0
ryuga,rayquaza07,chrim foish,san,0,-2,-2
mystearica,tastycomawife,pokecheese,blueman,0,0,-1
tarn,stetlino,consumed mexilag,flashfire,0,2,1
king james,regralht,crispy t.,the oiler,0,2,0
ruslinjimmies,doeboy,yopedd,tetsu,1,-1,0
mystearica,tastycomawife,tarn,stetlino,0,2,0
king james,regralht,yopedd,tetsu,0,2,0
people's champ batman,categhetti,mystearica,tastycomawife,1,1,2
rickles,dom,king james,regralht,1,1,2
mystearica,tastycomawife,king james,regralht,1,0,2
chrim foish,san,king james,regralht,0,2,0
vondo,vondo,fantac,chance,0,2,1
bluepartyhat,jon dog,blade,ozone,1,0,2
fogel,swift,slenderman,propane,0,2,0
telmo,flo,azo,jno,0,2,0
sodrek,abadango,vondo,vondo,0,2,0
bc luck,biddy,blade,ozone,0,2,0
rango,fatality,fogel,swift,0,2,0
yoshi kirishima,nero,telmo,flo,0,2,0
sodrek,abadango,bc luck,biddy,0,2,0
rango,fatality,yoshi kirishima,nero,0,2,0
sodrek,abadango,rango,fatality,0,2,1
sodrek,abadango,rango,fatality,0,-2,-2
telmo,flo,fantac,chance,1,1,2
fogel,swift,bluepartyhat,jon dog,0,2,0
blade,ozone,slenderman,propane,0,2,0
vondo,vondo,azo,jno,1,0,2
fantac,chance,fogel,swift,1,0,2
blade,ozone,azo,jno,0,2,0
bc luck,biddy,fogel,swift,0,2,0
yoshi kirishima,nero,blade,ozone,0,2,0
bc luck,biddy,yoshi kirishima,nero,0,2,0
rango,fatality,bc luck,biddy,0,2,1
warhound,synder,arc,paco,0,-2,-2
heinzerling,fthear,heydom,starps,1,-2,-2
shadow_foxxd,weegee,dysfunkti0nal,smookums,0,0,-1
blush,eon,amiiboking313,blacktactiks,0,-2,-2
zero,nairo,warhound,synder,0,-2,-2
jester,brawlman1000,heydom,starps,0,-2,-2
nom,miloni,shadow_foxxd,weegee,1,-2,-2
darkshadlegend,gne renegade,blush,eon,0,-2,-2
zero,nairo,jester,brawlman1000,0,-2,-2
shadow_foxxd,weegee,darkshadlegend,gne renegade,0,-2,-2
zero,nairo,shadow_foxxd,weegee,0,-2,-2
zero,nairo,darkshadlegend,gne renegade,0,-2,-2
blush,eon,arc,paco,1,-2,-2
nom,miloni,heinzerling,fthear,0,-2,-2
heydom,starps,dysfunkti0nal,smookums,0,0,-1
warhound,synder,amiiboking313,blacktactiks,1,-2,-2
arc,paco,nom,miloni,1,-2,-2
heydom,starps,amiiboking313,blacktactiks,1,-2,-2
jester,brawlman1000,nom,miloni,0,-2,-2
darkshadlegend,gne renegade,amiiboking313,blacktactiks,0,-2,-2
jester,brawlman1000,darkshadlegend,gne renegade,1,-2,-2
shadow_foxxd,weegee,darkshadlegend,gne renegade,1,-2,-2
dash,ryt€ous,kizu,palushina,0,-2,-2
serge,dux,kups,safety1st,0,-2,-2
op,macarenamacaroni,shevy,xav,1,-2,-2
hovrg,godofgrunts,boofish,apollo,0,-2,-2
bane,chrome kingfisher,tunn3lsn4k3sru13,burgei,0,-2,-2
anti,kamemushi,dash,ryt€ous,0,-2,-2
serge,dux,shevy,xav,0,-2,-2
raziek,z,hovrg,godofgrunts,0,-2,-2
carbuncle,jaaahsh,bane,chrome kingfisher,1,-2,-2
anti,kamemushi,serge,dux,0,-2,-2
raziek,z,bane,chrome kingfisher,0,-2,-2
anti,kamemushi,raziek,z,0,-2,-2
anti,kamemushi,raziek,z,0,-2,-2
kups,safety1st,op,macarenamacaroni,1,-2,-2
carbuncle,jaaahsh,kizu,palushina,0,0,-1
hovrg,godofgrunts,op,macarenamacaroni,1,-2,-2
shevy,xav,boofish,apollo,0,-2,-2
dash,ryt€ous,tunn3lsn4k3sru13,burgei,0,-2,-2
carbuncle,jaaahsh,op,macarenamacaroni,0,-2,-2
shevy,xav,dash,ryt€ous,0,-2,-2
serge,dux,carbuncle,jaaahsh,0,-2,-2
bane,chrome kingfisher,shevy,xav,0,-2,-2
serge,dux,bane,chrome kingfisher,0,-2,-2
raziek,z,serge,dux,0,-2,-2
dr.shady,mint,bigmama,sg | haystack,1,-2,-2
raichu4u,waddle,jibca,cookietic,1,-2,-2
mattatari,zettaslow,#heroxen,otanda,0,-2,-2
timko | af,lv.10 | af,jbrockpony,duckduckpony,0,-2,-2
pinju,paranoidzoid,vmachine,fadversity,1,-2,-2
mvd,esam,bigmama,sg | haystack,0,-2,-2
jibca,cookietic,mattatari,zettaslow,0,-2,-2
iceninja,poke,timko | af,lv.10 | af,0,-2,-2
day,sai,vmachine,fadversity,0,-2,-2
mvd,esam,jibca,cookietic,0,-2,-2
iceninja,poke,day,sai,0,-2,-2
mvd,esam,iceninja,poke,0,-2,-2
mvd,esam,iceninja,poke,0,-2,-2
raichu4u,waddle,#heroxen,otanda,0,-2,-2
vmachine,fadversity,dr.shady,mint,1,-2,-2
timko | af,lv.10 | af,raichu4u,waddle,1,-2,-2
mattatari,zettaslow,jbrockpony,duckduckpony,1,-2,-2
bigmama,sg | haystack,pinju,paranoidzoid,0,-2,-2
dr.shady,mint,raichu4u,waddle,1,-2,-2
jbrockpony,duckduckpony,bigmama,sg | haystack,0,-2,-2
jibca,cookietic,raichu4u,waddle,1,-2,-2
day,sai,jbrockpony,duckduckpony,0,-2,-2
raichu4u,waddle,day,sai,0,-2,-2
iceninja,poke,raichu4u,waddle,0,-2,-2
hawk,linus,generic,pewpewu,0,2,0
d-money,vishera,zachisasian,waffleking,0,2,0
triple r,danereich,mgf~,gallyg,0,2,0
jakat,dj nintendo,rabbitsoftenerx,lunic,0,2,0
komorikiri,supergirlkels,hawk,linus,0,2,0
daybreak,slamshady,d-money,vishera,0,2,0
6wx,seagull joe,triple r,danereich,0,2,1
sofa king,krow,jakat,dj nintendo,0,2,0
komorikiri,supergirlkels,daybreak,slamshady,0,2,0
6wx,seagull joe,sofa king,krow,0,2,0
komorikiri,supergirlkels,6wx,seagull joe,0,2,0
komorikiri,supergirlkels,hawk,linus,0,-2,-2
jakat,dj nintendo,generic,pewpewu,0,2,1
triple r,danereich,zachisasian,waffleking,0,2,1
d-money,vishera,mgf~,gallyg,0,2,0
hawk,linus,rabbitsoftenerx,lunic,0,2,0
jakat,dj nintendo,triple r,danereich,1,1,2
d-money,vishera,hawk,linus,1,0,2
daybreak,slamshady,triple r,danereich,1,0,2
sofa king,krow,hawk,linus,1,0,2
triple r,danereich,hawk,linus,1,1,2
6wx,seagull joe,hawk,linus,1,1,2
mew2king,ally,rich brown,aarvark,0,2,0
mvd,esam,dkwill,mr.e,0,2,0
pugwest,marss,larry lurr,mr.r,0,2,0
ryuga,rayquaza07,captainzack,pink fresh,0,2,0
mew2king,ally,mvd,esam,0,2,0
pugwest,marss,ryuga,rayquaza07,1,0,2
mew2king,ally,ryuga,rayquaza07,0,-2,-2
ned,mjg,nasubi,ri-ma,0,2,1
wadi,remzi,darkshadlegend,gne renegade,1,1,2
rango,fatality,[t.t.d] blacktwins13,hoh_venom,1,1,2
hawk,linus,raziek,z,1,0,2
captainzack,pink fresh,ned,mjg,0,2,0
larry lurr,mr.r,darkshadlegend,gne renegade,1,0,2
dkwill,mr.e,[t.t.d] blacktwins13,hoh_venom,0,2,1
rich brown,aarvark,raziek,z,0,2,0
captainzack,pink fresh,darkshadlegend,gne renegade,0,2,0
dkwill,mr.e,rich brown,aarvark,0,2,0
mvd,esam,captainzack,pink fresh,0,2,0
pugwest,marss,dkwill,mr.e,0,2,0
mvd,esam,pugwest,marss,0,-2,-2
shadow,adorable knight,cosmos,wrath,1,1,2
lingling,kogarasuma,puppeh,chudat,1,0,2
cosmos,wrath,samsora,saj,0,2,0
komorikiri,supergirlkels,anti,kamemushi,1,1,2
komorikiri,supergirlkels,puppeh,chudat,1,0,2
puppeh,chudat,iceninja,poke,1,1,2
samsora,saj,8bitman,nickriddle,0,2,0
samsora,saj,tweek,false,1,1,2
zero,nairo,anti,kamemushi,0,-2,-2
void,nakat,anti,kamemushi,1,0,2
void,nakat,cosmos,wrath,0,2,0
iceninja,poke,void,nakat,0,-2,-2
iceninja,poke,jjrockets,karna,0,2,1
sodrek,abadango,void,nakat,1,1,2
sodrek,abadango,iceninja,poke,1,0,2
true blue,dath,cosmos,wrath,1,0,2
true blue,dath,zero,nairo,1,0,2
chrim foish,san,8bitman,nickriddle,1,1,2
tweek,false,zero,nairo,1,0,2
tweek,false,iceninja,poke,1,1,2
mew2king,ally,ryuga,rayquaza07,0,3,2
zero,nairo,anti,kamemushi,0,3,2
mew2king,ally,zero,nairo,1,2,3
zero,nairo,mew2king,ally,1,1,3
mew2king,ally,zero,nairo,1,2,3
mvd,esam,pugwest,marss,1,1,3
iceninja,poke,void,nakat,1,1,3
anti,kamemushi,pugwest,marss,1,1,3
ryuga,rayquaza07,void,nakat,0,3,1
pugwest,marss,ryuga,rayquaza07,0,3,2
mew2king,ally,pugwest,marss,0,3,2
