T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
kwaz,cagt,clius,rai,0,2,0
mkleo,ally,idetic,rude,0,2,0
moog,bask 3xa,vikkikitty,dj jack,1,1,2
jtails,zenyou,lolo,chinito,0,2,0
jk,lycan,kwaz,cagt,0,2,0
mkleo,ally,vikkikitty,dj jack,0,2,0
jtails,zenyou,jk,lycan,0,2,0
mkleo,ally,jtails,zenyou,0,2,0
berd,haz,big sean,york,0,2,0
aurachi,jibca,look|moonshine,double a battery,1,0,2
mono,s4rbassi,clius,rai,0,2,0
kwaz,cagt,t-ryx,wywy,0,2,0
lolo,chinito,berd,haz,0,2,0
moog,bask 3xa,look|moonshine,double a battery,0,2,0
idetic,rude,mono,s4rbassi,1,0,2
kwaz,cagt,lolo,chinito,0,2,0
moog,bask 3xa,mono,s4rbassi,1,1,2
vikkikitty,dj jack,kwaz,cagt,0,2,0
jk,lycan,mono,s4rbassi,0,2,0
vikkikitty,dj jack,jk,lycan,1,1,2
jtails,zenyou,jk,lycan,0,-2,-2
cardstealer,mathematrix,string cheese,captainslow,1,-1,0
9tales,meowmc,cpu_2,dad,0,2,0
9tales,meowmc,string cheese,captainslow,0,2,0
vermillion,c4,cbkreme,zerango,0,2,0
xeno,sunblaze,slow hand,buckstrom,1,0,2
aarvark,elegant,vermillion,c4,0,2,0
aarvark,elegant,shoyo james,schwapple,0,2,0
aarvark,elegant,zinoto,ned,0,2,1
shoyo james,schwapple,cardstealer,mathematrix,0,0,-1
shoyo james,schwapple,9tales,meowmc,0,2,0
shoyo james,schwapple,vermillion,c4,0,2,1
shoyo james,schwapple,heroofwinds,death arcana,0,2,0
slow hand,buckstrom,hark,pilgrim,1,0,2
hark,pilgrim,9tales,meowmc,1,0,2
hark,pilgrim,vermillion,c4,1,0,2
zinoto,ned,9tales,meowmc,0,2,0
zinoto,ned,shoyo james,schwapple,0,-2,-2
zinoto,ned,phuzix,rideae,0,2,0
zinoto,ned,shibō,sd master,0,2,0
phuzix,rideae,vermillion,c4,1,0,2
phuzix,rideae,slow hand,buckstrom,0,2,0
phuzix,rideae,cbkreme,zerango,0,2,0
cbkreme,zerango,xeno,sunblaze,0,2,0
shibō,sd master,cpu_2,dad,1,0,2
heroofwinds,death arcana,vermillion,c4,1,0,2
heroofwinds,death arcana,cpu_2,dad,0,2,0
heroofwinds,death arcana,string cheese,captainslow,0,0,-1
pollo,snoop,thephoeater,dave,0,2,0
tltc,stark,ashley,nick fury,0,2,0
koolaid,hackoru,lui$,smurf,0,2,0
notlast,ant,lightlytoastedwaffle,electric soldier,0,2,1
lingling,light,vic,outoftouch,0,2,0
probeans,snorlaxplox,bp | truemain,yope,0,2,0
kameme,abadango,pollo,snoop,0,2,0
tltc,stark,koolaid,hackoru,1,0,2
javi,chag,notlast,ant,0,2,0
lingling,light,probeans,snorlaxplox,0,2,0
kameme,abadango,koolaid,hackoru,0,2,0
javi,chag,lingling,light,0,2,1
kameme,abadango,javi,chag,0,2,0
ashley,nick fury,lui$,smurf,1,0,2
vic,outoftouch,bp | truemain,yope,1,0,2
probeans,snorlaxplox,thephoeater,dave,0,2,0
notlast,ant,lui$,smurf,0,2,0
tltc,stark,lightlytoastedwaffle,electric soldier,0,2,0
pollo,snoop,bp | truemain,yope,1,0,2
probeans,snorlaxplox,notlast,ant,0,2,0
tltc,stark,bp | truemain,yope,0,2,0
koolaid,hackoru,probeans,snorlaxplox,0,2,0
lingling,light,tltc,stark,1,0,2
koolaid,hackoru,tltc,stark,0,2,1
javi,chag,koolaid,hackoru,0,-2,-2
hlg ghey,jfk,jafar,koshermeatball,0,-2,-2
bedgar,dss,dank,marathon,0,-2,-2
future,arikie,y.b.m.,gyo,0,-2,-2
masai,angis,shadowice777,astro,0,-2,-2
nietono,nyanko,mariokid,biggymouth,0,-2,-2
shofu,superturtle,ph skinnyboidre,chuck,1,-2,-2
mr.e,mew2king,hlg ghey,jfk,0,-2,-2
bedgar,dss,future,arikie,0,-2,-2
k9sbruce,ss,masai,angis,0,-2,-2
nietono,nyanko,ph skinnyboidre,chuck,0,-2,-2
mr.e,mew2king,bedgar,dss,0,-2,-2
k9sbruce,ss,nietono,nyanko,1,-2,-2
mr.e,mew2king,nietono,nyanko,0,-2,-2
dank,marathon,y.b.m.,gyo,0,-2,-2
mariokid,biggymouth,shofu,superturtle,1,-2,-2
ph skinnyboidre,chuck,jafar,koshermeatball,0,-2,-2
masai,angis,dank,marathon,0,-2,-2
future,arikie,shadowice777,astro,0,-2,-2
hlg ghey,jfk,shofu,superturtle,0,-2,-2
ph skinnyboidre,chuck,masai,angis,1,-2,-2
future,arikie,hlg ghey,jfk,0,-2,-2
bedgar,dss,masai,angis,1,-2,-2
k9sbruce,ss,future,arikie,0,-2,-2
masai,angis,k9sbruce,ss,1,-2,-2
nietono,nyanko,k9sbruce,ss,0,-2,-2
jakat,katnip,srs lift,sirreal,1,1,2
papa wall,raptor,saladin,ashcat,0,2,0
jey,pu55yk1ng,nikkinanka,bliss,0,2,0
noble|sol,ryo,radianthero,maharg07,0,2,0
rawdog,maiko,coda,copper,1,0,2
trevonte,soronie,brood,jan,0,2,0
fs mook,fs shampoomaster,oatmeal,sinji,1,0,2
ranai,komorikiri,srs lift,sirreal,0,2,0
papa wall,raptor,jey,pu55yk1ng,0,2,1
noble|sol,ryo,coda,copper,0,2,0
trevonte,soronie,oatmeal,sinji,0,2,0
ranai,komorikiri,papa wall,raptor,0,2,1
noble|sol,ryo,trevonte,soronie,1,1,2
ranai,komorikiri,trevonte,soronie,0,2,0
saladin,ashcat,nikkinanka,bliss,1,0,2
radianthero,maharg07,rawdog,maiko,1,0,2
brood,jan,fs mook,fs shampoomaster,0,2,0
oatmeal,sinji,jakat,katnip,0,2,0
coda,copper,nikkinanka,bliss,1,0,2
jey,pu55yk1ng,rawdog,maiko,0,2,0
srs lift,sirreal,brood,jan,1,0,2
oatmeal,sinji,nikkinanka,bliss,0,2,0
jey,pu55yk1ng,brood,jan,1,0,2
papa wall,raptor,oatmeal,sinji,0,2,0
noble|sol,ryo,brood,jan,1,1,2
papa wall,raptor,brood,jan,0,2,0
trevonte,soronie,papa wall,raptor,0,-2,-2
jacob,dmon,brick,asa,0,2,0
legit,virus,hino,l3 exo,0,2,0
dak,max ketchum,~fade,pod,0,2,0
manny,day,flawed,screwy,0,2,0
ragingcherry,frodan,domin0,aeryn,0,0,-1
ksev,nom,toez,gad,0,2,0
ursamajor,haystack,dole,player 4,0,2,1
captainzack,pink fresh,jacob,dmon,0,2,0
legit,virus,dak,max ketchum,0,2,1
manny,day,ragingcherry,frodan,0,2,0
ksev,nom,ursamajor,haystack,0,2,0
captainzack,pink fresh,legit,virus,0,2,0
manny,day,ksev,nom,0,2,0
captainzack,pink fresh,manny,day,0,2,1
hino,l3 exo,~fade,pod,1,0,2
flawed,screwy,domin0,aeryn,0,0,-1
toez,gad,dole,player 4,1,0,2
ursamajor,haystack,brick,asa,1,0,2
ragingcherry,frodan,~fade,pod,1,0,2
dak,max ketchum,flawed,screwy,0,2,0
jacob,dmon,dole,player 4,0,2,1
brick,asa,~fade,pod,1,0,2
dak,max ketchum,jacob,dmon,0,2,1
legit,virus,~fade,pod,0,2,0
ksev,nom,dak,max ketchum,0,2,1
legit,virus,ksev,nom,0,2,0
manny,day,legit,virus,0,-2,-2
fox,rachow,joeosborn,mechadude,0,2,0
gloomy,vash,diatribe,by_tor,0,2,0
bang!,jjrockets,mexican  spongebob,6 lasers,1,-1,0
gshark,torn,felix,「dio」,1,0,2
big d,firefly,jarule,jayc,0,2,0
chudat,atomsk,dr. robotnik,watdafox,0,2,0
void,nakat,fox,rachow,0,2,0
gloomy,vash,mexican  spongebob,6 lasers,0,2,0
9b,filip,felix,「dio」,0,2,0
big d,firefly,chudat,atomsk,0,2,1
void,nakat,gloomy,vash,0,2,0
9b,filip,big d,firefly,1,0,2
void,nakat,big d,firefly,0,2,1
diatribe,by_tor,bang!,jjrockets,0,0,-1
jarule,jayc,dr. robotnik,watdafox,1,0,2
chudat,atomsk,joeosborn,mechadude,0,2,0
felix,「dio」,diatribe,by_tor,0,2,0
mexican  spongebob,6 lasers,gshark,torn,1,0,2
fox,rachow,dr. robotnik,watdafox,1,0,2
chudat,atomsk,felix,「dio」,1,0,2
gshark,torn,dr. robotnik,watdafox,1,1,2
gloomy,vash,felix,「dio」,0,2,1
9b,filip,dr. robotnik,watdafox,0,2,0
gloomy,vash,9b,filip,1,0,2
big d,firefly,9b,filip,0,-2,-2
halcyon,mijo,ashikabi,waffles,0,-2,-2
ms.saiyan,dkwill,showdow,santa!!!,0,2,0
erowdevastates,zex,asoma,psherman,0,2,0
umeki,earth,windul,boonjiboy,0,2,0
corona17,bc luck,9,loudpac,0,2,0
soulimar,teb,captain q,clipboards,0,2,0
ori,amiiboking313,lavi,cindyquil,0,2,0
mvd,esam,halcyon,mijo,0,2,0
ms.saiyan,dkwill,erowdevastates,zex,1,1,2
umeki,earth,corona17,bc luck,0,2,0
soulimar,teb,ori,amiiboking313,0,2,0
mvd,esam,erowdevastates,zex,0,2,1
umeki,earth,soulimar,teb,0,2,0
mvd,esam,umeki,earth,0,2,0
showdow,santa!!!,asoma,psherman,1,-1,0
windul,boonjiboy,9,loudpac,1,0,2
captain q,clipboards,lavi,cindyquil,0,2,0
ori,amiiboking313,ashikabi,waffles,0,2,0
corona17,bc luck,asoma,psherman,0,2,0
ms.saiyan,dkwill,9,loudpac,0,2,0
halcyon,mijo,captain q,clipboards,1,1,2
ori,amiiboking313,corona17,bc luck,1,0,2
ms.saiyan,dkwill,captain q,clipboards,0,2,0
erowdevastates,zex,corona17,bc luck,1,0,2
soulimar,teb,ms.saiyan,dkwill,0,2,0
corona17,bc luck,soulimar,teb,1,0,2
umeki,earth,soulimar,teb,0,-2,-2
zero,nairo,weegee,shadow_foxxd,0,2,0
false,tweek,larry lurr,rich brown,0,2,0
anti,salem,mr.r,s1,0,2,0
marss,pugwest,tyrant,shaky,0,2,0
mkleo,ally,aarvark,elegant,0,2,0
kameme,abadango,mr.e,mew2king,0,2,0
ranai,komorikiri,captainzack,pink fresh,0,2,0
void,nakat,mvd,esam,1,1,2
zero,nairo,false,tweek,0,2,0
anti,salem,marss,pugwest,0,2,1
