T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
nairo,zero,gomamugitya,taiheita,1,1,3
hertz,cacogen,zan,mattyg,1,-1,0
ross,nasubi,rooky,hazmatt,0,2,0
ash23,remzi,boe jarrels,seth,0,2,1
day,static,jebb,xanos,0,2,0
mr.ii,amsa,frozen,bow,0,2,0
mvd,esam,chrim foish,astro,0,2,0
average joe,kenrawr,logic,acid,1,0,2
rickles,tyroy,6wx,rango,1,1,2
jjrockets,winks,goldn,uno,1,1,2
port,8bitman,rice,falln,1,0,2
dark wizzy,wadi,leaf fc,kresent,0,2,0
apple,james,psychomyko,marko polo,0,2,1
lingling,snakeee,icymist,mav,1,1,2
pink fresh,marss,gadiel,thatguy,0,2,0
tension,seagull joe,seibrik,vikkikitty,1,1,2
puppeh,boss,[t.t.d] pbk l emg l blacktwins13,v115,1,1,2
zan,mattyg,ross,nasubi,1,1,2
ash23,remzi,day,static,1,1,2
mr.ii,amsa,mvd,esam,1,0,2
logic,acid,6wx,rango,1,0,2
goldn,uno,rice,falln,1,0,2
dark wizzy,wadi,apple,james,0,2,0
icymist,mav,pink fresh,marss,1,0,2
seibrik,vikkikitty,[t.t.d] pbk l emg l blacktwins13,v115,1,0,2
abadango,vinnie,ross,nasubi,0,2,0
noble|sol,ryo,day,static,1,0,2
saj,xaltis,mvd,esam,0,2,1
richie business,biddy,6wx,rango,1,0,2
player-1,scatt,rice,falln,1,1,2
nakat,void,dark wizzy,wadi,0,2,1
raptor,ribs,pink fresh,marss,0,2,0
lazyboredom,veen,[t.t.d] pbk l emg l blacktwins13,v115,1,0,2
abadango,vinnie,day,static,0,2,0
saj,xaltis,6wx,rango,1,0,2
rice,falln,nakat,void,1,0,2
raptor,ribs,[t.t.d] pbk l emg l blacktwins13,v115,1,0,2
lof hackoru,tweek,abadango,vinnie,1,0,2
hoh_jayy,supergirlkels,6wx,rango,1,1,2
anti,ally,nakat,void,0,2,1
mr.r,trela,[t.t.d] pbk l emg l blacktwins13,v115,0,2,0
abadango,vinnie,6wx,rango,0,3,0
anti,ally,mr.r,trela,0,3,0
ryuga,rayquaza07,abadango,vinnie,0,3,0
mr.e,dkwill,anti,ally,1,0,3
ryuga,rayquaza07,anti,ally,0,3,0
nairo,zero,ryuga,rayquaza07,0,3,1
