T1P1,T1P2,T2P1,P2P2,set winner,T1Score,T2Score
larry lurr,zenyou,amsa,mr.ii,0,-2,-2
hachiman,lyke,okay,vanish,1,0,2
hawkboy1080yt,hawkdad,bruh,mulkster,0,2,0
kouhai,gear2nd,lobster,crazycookie,0,2,1
final smasher,weird_waluigi_233,okay,vanish,1,0,2
fabled,toast,rad,lynx,0,2,0
soulvaccine,wd40,hawkboy1080yt,hawkdad,0,2,1
kouhai,gear2nd,okay,vanish,1,0,2
fabled,toast,soulvaccine,wd40,0,2,0
amsa,mr.ii,okay,vanish,0,2,0
hungrybox,istudying,fabled,toast,0,2,1
amsa,mr.ii,hungrybox,istudying,0,2,0
boss,acid,amsa,mr.ii,1,0,2
kitekaito,pastor,bees?,snowman,0,-2,-2
sova unknown,puppeh,risu,flimwad,0,-2,-2
mzzkc,nature,ch0k0 nach0,mallow,1,-2,-2
zman,kyo,cap,jon,0,-2,-2
dux,technology,queenzach,precookedbread,0,-2,-2
rawkhawk,greatgonzales,proto,goolick,1,-2,-2
hyuga,dabuz,kitekaito,pastor,0,-2,-2
sova unknown,puppeh,ch0k0 nach0,mallow,0,-2,-2
day,seibrik,zman,kyo,0,-2,-2
dux,technology,proto,goolick,0,-2,-2
hyuga,dabuz,sova unknown,puppeh,0,-2,-2
day,seibrik,dux,technology,0,-2,-2
hyuga,dabuz,day,seibrik,0,-2,-2
hyuga,dabuz,dux,technology,0,-2,-2
risu,flimwad,mzzkc,nature,1,-2,-2
queenzach,precookedbread,rawkhawk,greatgonzales,0,-2,-2
proto,goolick,bees?,snowman,0,-2,-2
zman,kyo,mzzkc,nature,0,-2,-2
ch0k0 nach0,mallow,cap,jon,0,-2,-2
kitekaito,pastor,queenzach,precookedbread,0,-2,-2
proto,goolick,zman,kyo,0,-2,-2
ch0k0 nach0,mallow,kitekaito,pastor,1,-2,-2
sova unknown,puppeh,proto,goolick,0,-2,-2
dux,technology,kitekaito,pastor,0,-2,-2
sova unknown,puppeh,dux,technology,1,-2,-2
day,seibrik,dux,technology,1,-2,-2
aweshucks,dunham,mariokartmoney,wazzberry,1,-2,-2
bonz,cree318,mikamora,mahgnittoc,0,-2,-2
mav,ra,hozerific,elpikachuro,0,-2,-2
marko polo,psychomyko,fang,hangman,0,-2,-2
tohfoo,brianydg,kuma,mr. escalator,0,-2,-2
vanilla,taboo.,nickireda,quote,1,-2,-2
nairo,koolaid,mariokartmoney,wazzberry,0,-2,-2
bonz,cree318,mav,ra,1,-2,-2
xaltis,dj jack,marko polo,psychomyko,0,-2,-2
tohfoo,brianydg,nickireda,quote,0,-2,-2
nairo,koolaid,mav,ra,0,-2,-2
xaltis,dj jack,tohfoo,brianydg,0,-2,-2
nairo,koolaid,xaltis,dj jack,0,-2,-2
nairo,koolaid,xaltis,dj jack,0,-2,-2
mikamora,mahgnittoc,hozerific,elpikachuro,0,-2,-2
kuma,mr. escalator,vanilla,taboo.,0,-2,-2
nickireda,quote,aweshucks,dunham,0,-2,-2
marko polo,psychomyko,mikamora,mahgnittoc,1,-2,-2
bonz,cree318,fang,hangman,0,-2,-2
mariokartmoney,wazzberry,kuma,mr. escalator,1,-2,-2
nickireda,quote,mikamora,mahgnittoc,1,-2,-2
bonz,cree318,kuma,mr. escalator,1,-2,-2
mav,ra,mikamora,mahgnittoc,0,-2,-2
tohfoo,brianydg,kuma,mr. escalator,1,-2,-2
mav,ra,kuma,mr. escalator,0,-2,-2
xaltis,dj jack,mav,ra,0,-2,-2
abadango,mr.r,nairo,koolaid,1,1,2
mvd,esam,void,nakat,1,0,2
hyuga,dabuz,ally,jbandrew,0,2,1
dkwill,mr.e,larry lurr,zenyou,0,2,1
nairo,koolaid,void,nakat,0,3,2
hyuga,dabuz,dkwill,mr.e,0,3,0
nairo,koolaid,hyuga,dabuz,0,3,0
nairo,koolaid,void,nakat,0,3,2
neos,scatt,xaltis,dj jack,1,1,2
seagull joe,tension,ash23,remzi,1,1,2
dux,technology,marss,pugwest,1,0,2
k.i.d.goggles,pikapika!,amsa,mr.ii,1,0,2
larry lurr,zenyou,xaltis,dj jack,0,2,0
ally,jbandrew,ash23,remzi,0,-2,-2
mvd,esam,marss,pugwest,0,2,0
abadango,mr.r,amsa,mr.ii,1,0,2
larry lurr,zenyou,ally,jbandrew,0,-2,-2
mvd,esam,amsa,mr.ii,0,3,1
void,nakat,larry lurr,zenyou,0,-2,-2
dkwill,mr.e,mvd,esam,1,0,3
void,nakat,mvd,esam,0,-2,-2
hyuga,dabuz,void,nakat,1,-2,-2
